NAME,County,State,variable,estimate,Sex,Age,Private_HI
"Tazewell County, Illinois",Tazewell, Illinois,B27002_032,3070,Female,Under 6 years,Yes
"Tazewell County, Illinois",Tazewell, Illinois,B27002_033,1673,Female,Under 6 years,No
"Tazewell County, Illinois",Tazewell, Illinois,B27002_035,7950,Female,6 to 18 years,Yes
"Tazewell County, Illinois",Tazewell, Illinois,B27002_036,2909,Female,6 to 18 years,No
"Tazewell County, Illinois",Tazewell, Illinois,B27002_038,3541,Female,19 to 25 years,Yes
"Tazewell County, Illinois",Tazewell, Illinois,B27002_039,1382,Female,19 to 25 years,No
"Tazewell County, Illinois",Tazewell, Illinois,B27002_041,5364,Female,26 to 34 years,Yes
"Tazewell County, Illinois",Tazewell, Illinois,B27002_042,1831,Female,26 to 34 years,No
"Tazewell County, Illinois",Tazewell, Illinois,B27002_044,7027,Female,35 to 44 years,Yes
"Tazewell County, Illinois",Tazewell, Illinois,B27002_045,1509,Female,35 to 44 years,No
"Tazewell County, Illinois",Tazewell, Illinois,B27002_047,7352,Female,45 to 54 years,Yes
"Tazewell County, Illinois",Tazewell, Illinois,B27002_048,1400,Female,45 to 54 years,No
"Tazewell County, Illinois",Tazewell, Illinois,B27002_050,7833,Female,55 to 64 years,Yes
"Tazewell County, Illinois",Tazewell, Illinois,B27002_051,1548,Female,55 to 64 years,No
"Tazewell County, Illinois",Tazewell, Illinois,B27002_053,4979,Female,65 to 74 years,Yes
"Tazewell County, Illinois",Tazewell, Illinois,B27002_054,1846,Female,65 to 74 years,No
"Tazewell County, Illinois",Tazewell, Illinois,B27002_056,4695,Female,75 years and over,Yes
"Tazewell County, Illinois",Tazewell, Illinois,B27002_057,1271,Female,75 years and over,No
"Union County, Illinois",Union, Illinois,B27002_004,185,Male,Under 6 years,Yes
"Union County, Illinois",Union, Illinois,B27002_005,365,Male,Under 6 years,No
"Union County, Illinois",Union, Illinois,B27002_007,787,Male,6 to 18 years,Yes
"Union County, Illinois",Union, Illinois,B27002_008,651,Male,6 to 18 years,No
"Union County, Illinois",Union, Illinois,B27002_010,357,Male,19 to 25 years,Yes
"Union County, Illinois",Union, Illinois,B27002_011,224,Male,19 to 25 years,No
"Union County, Illinois",Union, Illinois,B27002_013,551,Male,26 to 34 years,Yes
"Union County, Illinois",Union, Illinois,B27002_014,431,Male,26 to 34 years,No
"Union County, Illinois",Union, Illinois,B27002_016,606,Male,35 to 44 years,Yes
"Union County, Illinois",Union, Illinois,B27002_017,382,Male,35 to 44 years,No
"Union County, Illinois",Union, Illinois,B27002_019,828,Male,45 to 54 years,Yes
"Union County, Illinois",Union, Illinois,B27002_020,333,Male,45 to 54 years,No
"Union County, Illinois",Union, Illinois,B27002_022,917,Male,55 to 64 years,Yes
"Union County, Illinois",Union, Illinois,B27002_023,385,Male,55 to 64 years,No
"Union County, Illinois",Union, Illinois,B27002_025,527,Male,65 to 74 years,Yes
"Union County, Illinois",Union, Illinois,B27002_026,367,Male,65 to 74 years,No
"Union County, Illinois",Union, Illinois,B27002_028,392,Male,75 years and over,Yes
"Union County, Illinois",Union, Illinois,B27002_029,215,Male,75 years and over,No
"Union County, Illinois",Union, Illinois,B27002_032,261,Female,Under 6 years,Yes
"Union County, Illinois",Union, Illinois,B27002_033,256,Female,Under 6 years,No
"Union County, Illinois",Union, Illinois,B27002_035,796,Female,6 to 18 years,Yes
"Union County, Illinois",Union, Illinois,B27002_036,491,Female,6 to 18 years,No
"Union County, Illinois",Union, Illinois,B27002_038,302,Female,19 to 25 years,Yes
"Union County, Illinois",Union, Illinois,B27002_039,311,Female,19 to 25 years,No
"Union County, Illinois",Union, Illinois,B27002_041,499,Female,26 to 34 years,Yes
"Union County, Illinois",Union, Illinois,B27002_042,346,Female,26 to 34 years,No
"Union County, Illinois",Union, Illinois,B27002_044,635,Female,35 to 44 years,Yes
"Union County, Illinois",Union, Illinois,B27002_045,391,Female,35 to 44 years,No
"Union County, Illinois",Union, Illinois,B27002_047,868,Female,45 to 54 years,Yes
"Union County, Illinois",Union, Illinois,B27002_048,247,Female,45 to 54 years,No
"Union County, Illinois",Union, Illinois,B27002_050,921,Female,55 to 64 years,Yes
"Union County, Illinois",Union, Illinois,B27002_051,348,Female,55 to 64 years,No
"Union County, Illinois",Union, Illinois,B27002_053,644,Female,65 to 74 years,Yes
"Union County, Illinois",Union, Illinois,B27002_054,342,Female,65 to 74 years,No
"Union County, Illinois",Union, Illinois,B27002_056,489,Female,75 years and over,Yes
"Union County, Illinois",Union, Illinois,B27002_057,324,Female,75 years and over,No
"Vermilion County, Illinois",Vermilion, Illinois,B27002_004,1351,Male,Under 6 years,Yes
"Vermilion County, Illinois",Vermilion, Illinois,B27002_005,1734,Male,Under 6 years,No
"Vermilion County, Illinois",Vermilion, Illinois,B27002_007,3487,Male,6 to 18 years,Yes
"Vermilion County, Illinois",Vermilion, Illinois,B27002_008,3527,Male,6 to 18 years,No
"Vermilion County, Illinois",Vermilion, Illinois,B27002_010,1732,Male,19 to 25 years,Yes
"Vermilion County, Illinois",Vermilion, Illinois,B27002_011,1171,Male,19 to 25 years,No
"Vermilion County, Illinois",Vermilion, Illinois,B27002_013,2271,Male,26 to 34 years,Yes
"Vermilion County, Illinois",Vermilion, Illinois,B27002_014,1421,Male,26 to 34 years,No
"Vermilion County, Illinois",Vermilion, Illinois,B27002_016,2910,Male,35 to 44 years,Yes
"Vermilion County, Illinois",Vermilion, Illinois,B27002_017,1303,Male,35 to 44 years,No
"Vermilion County, Illinois",Vermilion, Illinois,B27002_019,3048,Male,45 to 54 years,Yes
"Vermilion County, Illinois",Vermilion, Illinois,B27002_020,1436,Male,45 to 54 years,No
"Vermilion County, Illinois",Vermilion, Illinois,B27002_022,3702,Male,55 to 64 years,Yes
"Vermilion County, Illinois",Vermilion, Illinois,B27002_023,1424,Male,55 to 64 years,No
"Vermilion County, Illinois",Vermilion, Illinois,B27002_025,2545,Male,65 to 74 years,Yes
"Vermilion County, Illinois",Vermilion, Illinois,B27002_026,1137,Male,65 to 74 years,No
"Vermilion County, Illinois",Vermilion, Illinois,B27002_028,1894,Male,75 years and over,Yes
"Vermilion County, Illinois",Vermilion, Illinois,B27002_029,564,Male,75 years and over,No
"Vermilion County, Illinois",Vermilion, Illinois,B27002_032,1405,Female,Under 6 years,Yes
"Vermilion County, Illinois",Vermilion, Illinois,B27002_033,1671,Female,Under 6 years,No
"Vermilion County, Illinois",Vermilion, Illinois,B27002_035,3746,Female,6 to 18 years,Yes
"Vermilion County, Illinois",Vermilion, Illinois,B27002_036,2835,Female,6 to 18 years,No
"Vermilion County, Illinois",Vermilion, Illinois,B27002_038,1586,Female,19 to 25 years,Yes
"Vermilion County, Illinois",Vermilion, Illinois,B27002_039,1233,Female,19 to 25 years,No
"Vermilion County, Illinois",Vermilion, Illinois,B27002_041,2229,Female,26 to 34 years,Yes
"Vermilion County, Illinois",Vermilion, Illinois,B27002_042,1985,Female,26 to 34 years,No
"Vermilion County, Illinois",Vermilion, Illinois,B27002_044,2728,Female,35 to 44 years,Yes
"Vermilion County, Illinois",Vermilion, Illinois,B27002_045,1511,Female,35 to 44 years,No
"Vermilion County, Illinois",Vermilion, Illinois,B27002_047,3559,Female,45 to 54 years,Yes
"Vermilion County, Illinois",Vermilion, Illinois,B27002_048,1414,Female,45 to 54 years,No
"Vermilion County, Illinois",Vermilion, Illinois,B27002_050,4238,Female,55 to 64 years,Yes
"Vermilion County, Illinois",Vermilion, Illinois,B27002_051,1296,Female,55 to 64 years,No
"Vermilion County, Illinois",Vermilion, Illinois,B27002_053,2657,Female,65 to 74 years,Yes
"Vermilion County, Illinois",Vermilion, Illinois,B27002_054,1599,Female,65 to 74 years,No
"Vermilion County, Illinois",Vermilion, Illinois,B27002_056,2581,Female,75 years and over,Yes
"Vermilion County, Illinois",Vermilion, Illinois,B27002_057,895,Female,75 years and over,No
"Wabash County, Illinois",Wabash, Illinois,B27002_004,175,Male,Under 6 years,Yes
"Wabash County, Illinois",Wabash, Illinois,B27002_005,306,Male,Under 6 years,No
"Wabash County, Illinois",Wabash, Illinois,B27002_007,584,Male,6 to 18 years,Yes
"Wabash County, Illinois",Wabash, Illinois,B27002_008,302,Male,6 to 18 years,No
"Wabash County, Illinois",Wabash, Illinois,B27002_010,305,Male,19 to 25 years,Yes
"Wabash County, Illinois",Wabash, Illinois,B27002_011,96,Male,19 to 25 years,No
"Wabash County, Illinois",Wabash, Illinois,B27002_013,439,Male,26 to 34 years,Yes
"Wabash County, Illinois",Wabash, Illinois,B27002_014,205,Male,26 to 34 years,No
"Wabash County, Illinois",Wabash, Illinois,B27002_016,492,Male,35 to 44 years,Yes
"Wabash County, Illinois",Wabash, Illinois,B27002_017,145,Male,35 to 44 years,No
"Wabash County, Illinois",Wabash, Illinois,B27002_019,540,Male,45 to 54 years,Yes
"Wabash County, Illinois",Wabash, Illinois,B27002_020,187,Male,45 to 54 years,No
"Wabash County, Illinois",Wabash, Illinois,B27002_022,575,Male,55 to 64 years,Yes
"Wabash County, Illinois",Wabash, Illinois,B27002_023,283,Male,55 to 64 years,No
"Wabash County, Illinois",Wabash, Illinois,B27002_025,423,Male,65 to 74 years,Yes
"Wabash County, Illinois",Wabash, Illinois,B27002_026,158,Male,65 to 74 years,No
"Wabash County, Illinois",Wabash, Illinois,B27002_028,252,Male,75 years and over,Yes
"Wabash County, Illinois",Wabash, Illinois,B27002_029,169,Male,75 years and over,No
"Wabash County, Illinois",Wabash, Illinois,B27002_032,290,Female,Under 6 years,Yes
"Wabash County, Illinois",Wabash, Illinois,B27002_033,109,Female,Under 6 years,No
"Wabash County, Illinois",Wabash, Illinois,B27002_035,662,Female,6 to 18 years,Yes
"Wabash County, Illinois",Wabash, Illinois,B27002_036,227,Female,6 to 18 years,No
"Wabash County, Illinois",Wabash, Illinois,B27002_038,275,Female,19 to 25 years,Yes
"Wabash County, Illinois",Wabash, Illinois,B27002_039,164,Female,19 to 25 years,No
"Wabash County, Illinois",Wabash, Illinois,B27002_041,424,Female,26 to 34 years,Yes
"Wabash County, Illinois",Wabash, Illinois,B27002_042,179,Female,26 to 34 years,No
"Wabash County, Illinois",Wabash, Illinois,B27002_044,518,Female,35 to 44 years,Yes
"Wabash County, Illinois",Wabash, Illinois,B27002_045,143,Female,35 to 44 years,No
"Wabash County, Illinois",Wabash, Illinois,B27002_047,544,Female,45 to 54 years,Yes
"Wabash County, Illinois",Wabash, Illinois,B27002_048,196,Female,45 to 54 years,No
"Wabash County, Illinois",Wabash, Illinois,B27002_050,611,Female,55 to 64 years,Yes
"Wabash County, Illinois",Wabash, Illinois,B27002_051,299,Female,55 to 64 years,No
"Wabash County, Illinois",Wabash, Illinois,B27002_053,406,Female,65 to 74 years,Yes
"Wabash County, Illinois",Wabash, Illinois,B27002_054,178,Female,65 to 74 years,No
"Wabash County, Illinois",Wabash, Illinois,B27002_056,392,Female,75 years and over,Yes
"Wabash County, Illinois",Wabash, Illinois,B27002_057,241,Female,75 years and over,No
"Warren County, Illinois",Warren, Illinois,B27002_004,274,Male,Under 6 years,Yes
"Warren County, Illinois",Warren, Illinois,B27002_005,257,Male,Under 6 years,No
"Warren County, Illinois",Warren, Illinois,B27002_007,970,Male,6 to 18 years,Yes
"Warren County, Illinois",Warren, Illinois,B27002_008,492,Male,6 to 18 years,No
"Warren County, Illinois",Warren, Illinois,B27002_010,929,Male,19 to 25 years,Yes
"Warren County, Illinois",Warren, Illinois,B27002_011,131,Male,19 to 25 years,No
"Warren County, Illinois",Warren, Illinois,B27002_013,504,Male,26 to 34 years,Yes
"Warren County, Illinois",Warren, Illinois,B27002_014,238,Male,26 to 34 years,No
"Warren County, Illinois",Warren, Illinois,B27002_016,749,Male,35 to 44 years,Yes
"Warren County, Illinois",Warren, Illinois,B27002_017,281,Male,35 to 44 years,No
"Warren County, Illinois",Warren, Illinois,B27002_019,811,Male,45 to 54 years,Yes
"Warren County, Illinois",Warren, Illinois,B27002_020,154,Male,45 to 54 years,No
"Warren County, Illinois",Warren, Illinois,B27002_022,903,Male,55 to 64 years,Yes
"Warren County, Illinois",Warren, Illinois,B27002_023,221,Male,55 to 64 years,No
"Warren County, Illinois",Warren, Illinois,B27002_025,469,Male,65 to 74 years,Yes
"Warren County, Illinois",Warren, Illinois,B27002_026,338,Male,65 to 74 years,No
"Warren County, Illinois",Warren, Illinois,B27002_028,414,Male,75 years and over,Yes
"Warren County, Illinois",Warren, Illinois,B27002_029,144,Male,75 years and over,No
"Warren County, Illinois",Warren, Illinois,B27002_032,214,Female,Under 6 years,Yes
"Warren County, Illinois",Warren, Illinois,B27002_033,478,Female,Under 6 years,No
"Warren County, Illinois",Warren, Illinois,B27002_035,779,Female,6 to 18 years,Yes
"Warren County, Illinois",Warren, Illinois,B27002_036,669,Female,6 to 18 years,No
"Warren County, Illinois",Warren, Illinois,B27002_038,746,Female,19 to 25 years,Yes
"Warren County, Illinois",Warren, Illinois,B27002_039,275,Female,19 to 25 years,No
"Warren County, Illinois",Warren, Illinois,B27002_041,517,Female,26 to 34 years,Yes
"Warren County, Illinois",Warren, Illinois,B27002_042,293,Female,26 to 34 years,No
"Warren County, Illinois",Warren, Illinois,B27002_044,765,Female,35 to 44 years,Yes
"Warren County, Illinois",Warren, Illinois,B27002_045,249,Female,35 to 44 years,No
"Warren County, Illinois",Warren, Illinois,B27002_047,749,Female,45 to 54 years,Yes
"Warren County, Illinois",Warren, Illinois,B27002_048,256,Female,45 to 54 years,No
"Warren County, Illinois",Warren, Illinois,B27002_050,970,Female,55 to 64 years,Yes
"Warren County, Illinois",Warren, Illinois,B27002_051,222,Female,55 to 64 years,No
"Warren County, Illinois",Warren, Illinois,B27002_053,688,Female,65 to 74 years,Yes
"Warren County, Illinois",Warren, Illinois,B27002_054,205,Female,65 to 74 years,No
"Warren County, Illinois",Warren, Illinois,B27002_056,575,Female,75 years and over,Yes
"Warren County, Illinois",Warren, Illinois,B27002_057,214,Female,75 years and over,No
"Washington County, Illinois",Washington, Illinois,B27002_004,392,Male,Under 6 years,Yes
"Washington County, Illinois",Washington, Illinois,B27002_005,109,Male,Under 6 years,No
"Washington County, Illinois",Washington, Illinois,B27002_007,740,Male,6 to 18 years,Yes
"Washington County, Illinois",Washington, Illinois,B27002_008,357,Male,6 to 18 years,No
"Washington County, Illinois",Washington, Illinois,B27002_010,369,Male,19 to 25 years,Yes
"Washington County, Illinois",Washington, Illinois,B27002_011,107,Male,19 to 25 years,No
"Washington County, Illinois",Washington, Illinois,B27002_013,627,Male,26 to 34 years,Yes
"Washington County, Illinois",Washington, Illinois,B27002_014,137,Male,26 to 34 years,No
"Washington County, Illinois",Washington, Illinois,B27002_016,726,Male,35 to 44 years,Yes
"Washington County, Illinois",Washington, Illinois,B27002_017,118,Male,35 to 44 years,No
"Washington County, Illinois",Washington, Illinois,B27002_019,882,Male,45 to 54 years,Yes
"Washington County, Illinois",Washington, Illinois,B27002_020,94,Male,45 to 54 years,No
"Washington County, Illinois",Washington, Illinois,B27002_022,927,Male,55 to 64 years,Yes
"Washington County, Illinois",Washington, Illinois,B27002_023,202,Male,55 to 64 years,No
"Washington County, Illinois",Washington, Illinois,B27002_025,462,Male,65 to 74 years,Yes
"Washington County, Illinois",Washington, Illinois,B27002_026,236,Male,65 to 74 years,No
"Washington County, Illinois",Washington, Illinois,B27002_028,428,Male,75 years and over,Yes
"Washington County, Illinois",Washington, Illinois,B27002_029,86,Male,75 years and over,No
"Washington County, Illinois",Washington, Illinois,B27002_032,417,Female,Under 6 years,Yes
"Washington County, Illinois",Washington, Illinois,B27002_033,69,Female,Under 6 years,No
"Washington County, Illinois",Washington, Illinois,B27002_035,700,Female,6 to 18 years,Yes
"Washington County, Illinois",Washington, Illinois,B27002_036,344,Female,6 to 18 years,No
"Washington County, Illinois",Washington, Illinois,B27002_038,315,Female,19 to 25 years,Yes
"Washington County, Illinois",Washington, Illinois,B27002_039,157,Female,19 to 25 years,No
"Washington County, Illinois",Washington, Illinois,B27002_041,552,Female,26 to 34 years,Yes
"Washington County, Illinois",Washington, Illinois,B27002_042,186,Female,26 to 34 years,No
"Washington County, Illinois",Washington, Illinois,B27002_044,652,Female,35 to 44 years,Yes
"Washington County, Illinois",Washington, Illinois,B27002_045,159,Female,35 to 44 years,No
"Washington County, Illinois",Washington, Illinois,B27002_047,835,Female,45 to 54 years,Yes
"Washington County, Illinois",Washington, Illinois,B27002_048,115,Female,45 to 54 years,No
"Washington County, Illinois",Washington, Illinois,B27002_050,889,Female,55 to 64 years,Yes
"Washington County, Illinois",Washington, Illinois,B27002_051,173,Female,55 to 64 years,No
"Washington County, Illinois",Washington, Illinois,B27002_053,418,Female,65 to 74 years,Yes
"Washington County, Illinois",Washington, Illinois,B27002_054,286,Female,65 to 74 years,No
"Washington County, Illinois",Washington, Illinois,B27002_056,438,Female,75 years and over,Yes
"Washington County, Illinois",Washington, Illinois,B27002_057,247,Female,75 years and over,No
"Wayne County, Illinois",Wayne, Illinois,B27002_004,252,Male,Under 6 years,Yes
"Wayne County, Illinois",Wayne, Illinois,B27002_005,350,Male,Under 6 years,No
"Wayne County, Illinois",Wayne, Illinois,B27002_007,781,Male,6 to 18 years,Yes
"Wayne County, Illinois",Wayne, Illinois,B27002_008,590,Male,6 to 18 years,No
"Wayne County, Illinois",Wayne, Illinois,B27002_010,384,Male,19 to 25 years,Yes
"Wayne County, Illinois",Wayne, Illinois,B27002_011,214,Male,19 to 25 years,No
"Wayne County, Illinois",Wayne, Illinois,B27002_013,613,Male,26 to 34 years,Yes
"Wayne County, Illinois",Wayne, Illinois,B27002_014,255,Male,26 to 34 years,No
"Wayne County, Illinois",Wayne, Illinois,B27002_016,581,Male,35 to 44 years,Yes
"Wayne County, Illinois",Wayne, Illinois,B27002_017,315,Male,35 to 44 years,No
"Wayne County, Illinois",Wayne, Illinois,B27002_019,805,Male,45 to 54 years,Yes
"Wayne County, Illinois",Wayne, Illinois,B27002_020,220,Male,45 to 54 years,No
"Wayne County, Illinois",Wayne, Illinois,B27002_022,921,Male,55 to 64 years,Yes
"Wayne County, Illinois",Wayne, Illinois,B27002_023,274,Male,55 to 64 years,No
"Wayne County, Illinois",Wayne, Illinois,B27002_025,537,Male,65 to 74 years,Yes
"Wayne County, Illinois",Wayne, Illinois,B27002_026,365,Male,65 to 74 years,No
