County,State,variable,estimate,Sex,Age,Employment
Hamilton, Indiana,B23001_162,71,Female,65 to 69 years,Unemployed
Hamilton, Indiana,B23001_163,4766,Female,65 to 69 years,Not in labor force
Hamilton, Indiana,B23001_166,694,Female,70 to 74 years,Employed
Hamilton, Indiana,B23001_167,8,Female,70 to 74 years,Unemployed
Hamilton, Indiana,B23001_168,4079,Female,70 to 74 years,Not in labor force
Hamilton, Indiana,B23001_171,512,Female,75 years and over,Employed
Hamilton, Indiana,B23001_172,15,Female,75 years and over,Unemployed
Hamilton, Indiana,B23001_173,7701,Female,75 years and over,Not in labor force
Hancock, Indiana,B23001_005,0,Male,16 to 19 years,In Armed Forces
Hancock, Indiana,B23001_007,701,Male,16 to 19 years,Employed Civilian
Hancock, Indiana,B23001_008,153,Male,16 to 19 years,Unemployed Civilian
Hancock, Indiana,B23001_009,1073,Male,16 to 19 years,Not in labor force
Hancock, Indiana,B23001_012,0,Male,20 and 21 years,In Armed Forces
Hancock, Indiana,B23001_014,606,Male,20 and 21 years,Employed Civilian
Hancock, Indiana,B23001_015,0,Male,20 and 21 years,Unemployed Civilian
Hancock, Indiana,B23001_016,213,Male,20 and 21 years,Not in labor force
Hancock, Indiana,B23001_019,0,Male,22 to 24 years,In Armed Forces
Hancock, Indiana,B23001_021,1250,Male,22 to 24 years,Employed Civilian
Hancock, Indiana,B23001_022,42,Male,22 to 24 years,Unemployed Civilian
Hancock, Indiana,B23001_023,144,Male,22 to 24 years,Not in labor force
Hancock, Indiana,B23001_026,0,Male,25 to 29 years,In Armed Forces
Hancock, Indiana,B23001_028,1964,Male,25 to 29 years,Employed Civilian
Hancock, Indiana,B23001_029,50,Male,25 to 29 years,Unemployed Civilian
Hancock, Indiana,B23001_030,96,Male,25 to 29 years,Not in labor force
Hancock, Indiana,B23001_033,0,Male,30 to 34 years,In Armed Forces
Hancock, Indiana,B23001_035,1895,Male,30 to 34 years,Employed Civilian
Hancock, Indiana,B23001_036,38,Male,30 to 34 years,Unemployed Civilian
Hancock, Indiana,B23001_037,168,Male,30 to 34 years,Not in labor force
Hancock, Indiana,B23001_040,0,Male,35 to 44 years,In Armed Forces
Hancock, Indiana,B23001_042,4350,Male,35 to 44 years,Employed Civilian
Hancock, Indiana,B23001_043,85,Male,35 to 44 years,Unemployed Civilian
Hancock, Indiana,B23001_044,168,Male,35 to 44 years,Not in labor force
Hancock, Indiana,B23001_047,0,Male,45 to 54 years,In Armed Forces
Hancock, Indiana,B23001_049,4937,Male,45 to 54 years,Employed Civilian
Hancock, Indiana,B23001_050,0,Male,45 to 54 years,Unemployed Civilian
Hancock, Indiana,B23001_051,459,Male,45 to 54 years,Not in labor force
Hancock, Indiana,B23001_054,0,Male,55 to 59 years,In Armed Forces
Hancock, Indiana,B23001_056,2307,Male,55 to 59 years,Employed Civilian
Hancock, Indiana,B23001_057,21,Male,55 to 59 years,Unemployed Civilian
Hancock, Indiana,B23001_058,248,Male,55 to 59 years,Not in labor force
Hancock, Indiana,B23001_061,0,Male,60 and 61 years,In Armed Forces
Hancock, Indiana,B23001_063,780,Male,60 and 61 years,Employed Civilian
Hancock, Indiana,B23001_064,0,Male,60 and 61 years,Unemployed Civilian
Hancock, Indiana,B23001_065,280,Male,60 and 61 years,Not in labor force
Hancock, Indiana,B23001_068,0,Male,62 to 64 years,In Armed Forces
Hancock, Indiana,B23001_070,585,Male,62 to 64 years,Employed Civilian
Hancock, Indiana,B23001_071,0,Male,62 to 64 years,Unemployed Civilian
Hancock, Indiana,B23001_072,526,Male,62 to 64 years,Not in labor force
Hancock, Indiana,B23001_075,692,Male,65 to 69 years,Employed
Hancock, Indiana,B23001_076,25,Male,65 to 69 years,Unemployed
Hancock, Indiana,B23001_077,1110,Male,65 to 69 years,Not in labor force
Hancock, Indiana,B23001_080,294,Male,70 to 74 years,Employed
Hancock, Indiana,B23001_081,0,Male,70 to 74 years,Unemployed
Hancock, Indiana,B23001_082,1290,Male,70 to 74 years,Not in labor force
Hancock, Indiana,B23001_085,224,Male,75 years and over,Employed
Hancock, Indiana,B23001_086,11,Male,75 years and over,Unemployed
Hancock, Indiana,B23001_087,1626,Male,75 years and over,Not in labor force
Hancock, Indiana,B23001_091,0,Female,16 to 19 years,In Armed Forces
Hancock, Indiana,B23001_093,666,Female,16 to 19 years,Employed Civilian
Hancock, Indiana,B23001_094,137,Female,16 to 19 years,Unemployed Civilian
Hancock, Indiana,B23001_095,1357,Female,16 to 19 years,Not in labor force
Hancock, Indiana,B23001_098,0,Female,20 and 21 years,In Armed Forces
Hancock, Indiana,B23001_100,666,Female,20 and 21 years,Employed Civilian
Hancock, Indiana,B23001_101,39,Female,20 and 21 years,Unemployed Civilian
Hancock, Indiana,B23001_102,150,Female,20 and 21 years,Not in labor force
Hancock, Indiana,B23001_105,0,Female,22 to 24 years,In Armed Forces
Hancock, Indiana,B23001_107,906,Female,22 to 24 years,Employed Civilian
Hancock, Indiana,B23001_108,0,Female,22 to 24 years,Unemployed Civilian
Hancock, Indiana,B23001_109,156,Female,22 to 24 years,Not in labor force
Hancock, Indiana,B23001_112,0,Female,25 to 29 years,In Armed Forces
Hancock, Indiana,B23001_114,1706,Female,25 to 29 years,Employed Civilian
Hancock, Indiana,B23001_115,83,Female,25 to 29 years,Unemployed Civilian
Hancock, Indiana,B23001_116,220,Female,25 to 29 years,Not in labor force
Hancock, Indiana,B23001_119,0,Female,30 to 34 years,In Armed Forces
Hancock, Indiana,B23001_121,1896,Female,30 to 34 years,Employed Civilian
Hancock, Indiana,B23001_122,33,Female,30 to 34 years,Unemployed Civilian
Hancock, Indiana,B23001_123,351,Female,30 to 34 years,Not in labor force
Hancock, Indiana,B23001_126,0,Female,35 to 44 years,In Armed Forces
Hancock, Indiana,B23001_128,3815,Female,35 to 44 years,Employed Civilian
Hancock, Indiana,B23001_129,154,Female,35 to 44 years,Unemployed Civilian
Hancock, Indiana,B23001_130,1082,Female,35 to 44 years,Not in labor force
Hancock, Indiana,B23001_133,0,Female,45 to 54 years,In Armed Forces
Hancock, Indiana,B23001_135,4385,Female,45 to 54 years,Employed Civilian
Hancock, Indiana,B23001_136,156,Female,45 to 54 years,Unemployed Civilian
Hancock, Indiana,B23001_137,1000,Female,45 to 54 years,Not in labor force
Hancock, Indiana,B23001_140,0,Female,55 to 59 years,In Armed Forces
Hancock, Indiana,B23001_142,2036,Female,55 to 59 years,Employed Civilian
Hancock, Indiana,B23001_143,17,Female,55 to 59 years,Unemployed Civilian
Hancock, Indiana,B23001_144,750,Female,55 to 59 years,Not in labor force
Hancock, Indiana,B23001_147,0,Female,60 and 61 years,In Armed Forces
Hancock, Indiana,B23001_149,678,Female,60 and 61 years,Employed Civilian
Hancock, Indiana,B23001_150,2,Female,60 and 61 years,Unemployed Civilian
Hancock, Indiana,B23001_151,417,Female,60 and 61 years,Not in labor force
Hancock, Indiana,B23001_154,0,Female,62 to 64 years,In Armed Forces
Hancock, Indiana,B23001_156,499,Female,62 to 64 years,Employed Civilian
Hancock, Indiana,B23001_157,0,Female,62 to 64 years,Unemployed Civilian
Hancock, Indiana,B23001_158,672,Female,62 to 64 years,Not in labor force
Hancock, Indiana,B23001_161,549,Female,65 to 69 years,Employed
Hancock, Indiana,B23001_162,49,Female,65 to 69 years,Unemployed
Hancock, Indiana,B23001_163,1533,Female,65 to 69 years,Not in labor force
Hancock, Indiana,B23001_166,118,Female,70 to 74 years,Employed
Hancock, Indiana,B23001_167,0,Female,70 to 74 years,Unemployed
Hancock, Indiana,B23001_168,1446,Female,70 to 74 years,Not in labor force
Hancock, Indiana,B23001_171,127,Female,75 years and over,Employed
Hancock, Indiana,B23001_172,0,Female,75 years and over,Unemployed
Hancock, Indiana,B23001_173,2427,Female,75 years and over,Not in labor force
Harrison, Indiana,B23001_005,0,Male,16 to 19 years,In Armed Forces
Harrison, Indiana,B23001_007,279,Male,16 to 19 years,Employed Civilian
Harrison, Indiana,B23001_008,173,Male,16 to 19 years,Unemployed Civilian
Harrison, Indiana,B23001_009,497,Male,16 to 19 years,Not in labor force
Harrison, Indiana,B23001_012,0,Male,20 and 21 years,In Armed Forces
Harrison, Indiana,B23001_014,173,Male,20 and 21 years,Employed Civilian
Harrison, Indiana,B23001_015,59,Male,20 and 21 years,Unemployed Civilian
Harrison, Indiana,B23001_016,155,Male,20 and 21 years,Not in labor force
Harrison, Indiana,B23001_019,0,Male,22 to 24 years,In Armed Forces
Harrison, Indiana,B23001_021,538,Male,22 to 24 years,Employed Civilian
Harrison, Indiana,B23001_022,100,Male,22 to 24 years,Unemployed Civilian
Harrison, Indiana,B23001_023,84,Male,22 to 24 years,Not in labor force
Harrison, Indiana,B23001_026,0,Male,25 to 29 years,In Armed Forces
Harrison, Indiana,B23001_028,909,Male,25 to 29 years,Employed Civilian
Harrison, Indiana,B23001_029,86,Male,25 to 29 years,Unemployed Civilian
Harrison, Indiana,B23001_030,135,Male,25 to 29 years,Not in labor force
Harrison, Indiana,B23001_033,0,Male,30 to 34 years,In Armed Forces
Harrison, Indiana,B23001_035,884,Male,30 to 34 years,Employed Civilian
Harrison, Indiana,B23001_036,77,Male,30 to 34 years,Unemployed Civilian
Harrison, Indiana,B23001_037,214,Male,30 to 34 years,Not in labor force
Harrison, Indiana,B23001_040,15,Male,35 to 44 years,In Armed Forces
Harrison, Indiana,B23001_042,1835,Male,35 to 44 years,Employed Civilian
Harrison, Indiana,B23001_043,167,Male,35 to 44 years,Unemployed Civilian
Harrison, Indiana,B23001_044,416,Male,35 to 44 years,Not in labor force
Harrison, Indiana,B23001_047,0,Male,45 to 54 years,In Armed Forces
Harrison, Indiana,B23001_049,2448,Male,45 to 54 years,Employed Civilian
Harrison, Indiana,B23001_050,87,Male,45 to 54 years,Unemployed Civilian
Harrison, Indiana,B23001_051,426,Male,45 to 54 years,Not in labor force
Harrison, Indiana,B23001_054,0,Male,55 to 59 years,In Armed Forces
Harrison, Indiana,B23001_056,956,Male,55 to 59 years,Employed Civilian
Harrison, Indiana,B23001_057,41,Male,55 to 59 years,Unemployed Civilian
Harrison, Indiana,B23001_058,339,Male,55 to 59 years,Not in labor force
Harrison, Indiana,B23001_061,0,Male,60 and 61 years,In Armed Forces
Harrison, Indiana,B23001_063,351,Male,60 and 61 years,Employed Civilian
Harrison, Indiana,B23001_064,0,Male,60 and 61 years,Unemployed Civilian
Harrison, Indiana,B23001_065,346,Male,60 and 61 years,Not in labor force
Harrison, Indiana,B23001_068,0,Male,62 to 64 years,In Armed Forces
Harrison, Indiana,B23001_070,347,Male,62 to 64 years,Employed Civilian
Harrison, Indiana,B23001_071,0,Male,62 to 64 years,Unemployed Civilian
Harrison, Indiana,B23001_072,547,Male,62 to 64 years,Not in labor force
Harrison, Indiana,B23001_075,233,Male,65 to 69 years,Employed
Harrison, Indiana,B23001_076,0,Male,65 to 69 years,Unemployed
Harrison, Indiana,B23001_077,808,Male,65 to 69 years,Not in labor force
Harrison, Indiana,B23001_080,194,Male,70 to 74 years,Employed
Harrison, Indiana,B23001_081,2,Male,70 to 74 years,Unemployed
Harrison, Indiana,B23001_082,775,Male,70 to 74 years,Not in labor force
Harrison, Indiana,B23001_085,86,Male,75 years and over,Employed
Harrison, Indiana,B23001_086,0,Male,75 years and over,Unemployed
Harrison, Indiana,B23001_087,1001,Male,75 years and over,Not in labor force
Harrison, Indiana,B23001_091,0,Female,16 to 19 years,In Armed Forces
Harrison, Indiana,B23001_093,276,Female,16 to 19 years,Employed Civilian
Harrison, Indiana,B23001_094,67,Female,16 to 19 years,Unemployed Civilian
Harrison, Indiana,B23001_095,613,Female,16 to 19 years,Not in labor force
Harrison, Indiana,B23001_098,0,Female,20 and 21 years,In Armed Forces
Harrison, Indiana,B23001_100,331,Female,20 and 21 years,Employed Civilian
Harrison, Indiana,B23001_101,89,Female,20 and 21 years,Unemployed Civilian
Harrison, Indiana,B23001_102,66,Female,20 and 21 years,Not in labor force
Harrison, Indiana,B23001_105,0,Female,22 to 24 years,In Armed Forces
Harrison, Indiana,B23001_107,269,Female,22 to 24 years,Employed Civilian
Harrison, Indiana,B23001_108,3,Female,22 to 24 years,Unemployed Civilian
Harrison, Indiana,B23001_109,207,Female,22 to 24 years,Not in labor force
Harrison, Indiana,B23001_112,0,Female,25 to 29 years,In Armed Forces
Harrison, Indiana,B23001_114,849,Female,25 to 29 years,Employed Civilian
Harrison, Indiana,B23001_115,3,Female,25 to 29 years,Unemployed Civilian
Harrison, Indiana,B23001_116,241,Female,25 to 29 years,Not in labor force
Harrison, Indiana,B23001_119,0,Female,30 to 34 years,In Armed Forces
Harrison, Indiana,B23001_121,829,Female,30 to 34 years,Employed Civilian
Harrison, Indiana,B23001_122,34,Female,30 to 34 years,Unemployed Civilian
Harrison, Indiana,B23001_123,304,Female,30 to 34 years,Not in labor force
Harrison, Indiana,B23001_126,0,Female,35 to 44 years,In Armed Forces
Harrison, Indiana,B23001_128,1826,Female,35 to 44 years,Employed Civilian
Harrison, Indiana,B23001_129,44,Female,35 to 44 years,Unemployed Civilian
Harrison, Indiana,B23001_130,552,Female,35 to 44 years,Not in labor force
Harrison, Indiana,B23001_133,0,Female,45 to 54 years,In Armed Forces
Harrison, Indiana,B23001_135,2051,Female,45 to 54 years,Employed Civilian
Harrison, Indiana,B23001_136,107,Female,45 to 54 years,Unemployed Civilian
Harrison, Indiana,B23001_137,700,Female,45 to 54 years,Not in labor force
Harrison, Indiana,B23001_140,0,Female,55 to 59 years,In Armed Forces
Harrison, Indiana,B23001_142,954,Female,55 to 59 years,Employed Civilian
Harrison, Indiana,B23001_143,20,Female,55 to 59 years,Unemployed Civilian
Harrison, Indiana,B23001_144,587,Female,55 to 59 years,Not in labor force
Harrison, Indiana,B23001_147,0,Female,60 and 61 years,In Armed Forces
Harrison, Indiana,B23001_149,314,Female,60 and 61 years,Employed Civilian
Harrison, Indiana,B23001_150,0,Female,60 and 61 years,Unemployed Civilian
Harrison, Indiana,B23001_151,213,Female,60 and 61 years,Not in labor force
Harrison, Indiana,B23001_154,0,Female,62 to 64 years,In Armed Forces
Harrison, Indiana,B23001_156,377,Female,62 to 64 years,Employed Civilian
Harrison, Indiana,B23001_157,14,Female,62 to 64 years,Unemployed Civilian
Harrison, Indiana,B23001_158,462,Female,62 to 64 years,Not in labor force
Harrison, Indiana,B23001_161,270,Female,65 to 69 years,Employed
Harrison, Indiana,B23001_162,0,Female,65 to 69 years,Unemployed
Harrison, Indiana,B23001_163,962,Female,65 to 69 years,Not in labor force
Harrison, Indiana,B23001_166,104,Female,70 to 74 years,Employed
Harrison, Indiana,B23001_167,0,Female,70 to 74 years,Unemployed
Harrison, Indiana,B23001_168,746,Female,70 to 74 years,Not in labor force
Harrison, Indiana,B23001_171,82,Female,75 years and over,Employed
Harrison, Indiana,B23001_172,0,Female,75 years and over,Unemployed
Harrison, Indiana,B23001_173,1444,Female,75 years and over,Not in labor force
Hendricks, Indiana,B23001_005,0,Male,16 to 19 years,In Armed Forces
Hendricks, Indiana,B23001_007,1739,Male,16 to 19 years,Employed Civilian
Hendricks, Indiana,B23001_008,186,Male,16 to 19 years,Unemployed Civilian
Hendricks, Indiana,B23001_009,2621,Male,16 to 19 years,Not in labor force
Hendricks, Indiana,B23001_012,0,Male,20 and 21 years,In Armed Forces
Hendricks, Indiana,B23001_014,1482,Male,20 and 21 years,Employed Civilian
Hendricks, Indiana,B23001_015,273,Male,20 and 21 years,Unemployed Civilian
Hendricks, Indiana,B23001_016,257,Male,20 and 21 years,Not in labor force
Hendricks, Indiana,B23001_019,0,Male,22 to 24 years,In Armed Forces
Hendricks, Indiana,B23001_021,2178,Male,22 to 24 years,Employed Civilian
Hendricks, Indiana,B23001_022,252,Male,22 to 24 years,Unemployed Civilian
Hendricks, Indiana,B23001_023,429,Male,22 to 24 years,Not in labor force
Hendricks, Indiana,B23001_026,0,Male,25 to 29 years,In Armed Forces
Hendricks, Indiana,B23001_028,3842,Male,25 to 29 years,Employed Civilian
Hendricks, Indiana,B23001_029,66,Male,25 to 29 years,Unemployed Civilian
Hendricks, Indiana,B23001_030,506,Male,25 to 29 years,Not in labor force
Hendricks, Indiana,B23001_033,31,Male,30 to 34 years,In Armed Forces
Hendricks, Indiana,B23001_035,5148,Male,30 to 34 years,Employed Civilian
Hendricks, Indiana,B23001_036,271,Male,30 to 34 years,Unemployed Civilian
Hendricks, Indiana,B23001_037,425,Male,30 to 34 years,Not in labor force
Hendricks, Indiana,B23001_040,49,Male,35 to 44 years,In Armed Forces
Hendricks, Indiana,B23001_042,10518,Male,35 to 44 years,Employed Civilian
Hendricks, Indiana,B23001_043,277,Male,35 to 44 years,Unemployed Civilian
Hendricks, Indiana,B23001_044,1025,Male,35 to 44 years,Not in labor force
Hendricks, Indiana,B23001_047,0,Male,45 to 54 years,In Armed Forces
Hendricks, Indiana,B23001_049,10231,Male,45 to 54 years,Employed Civilian
Hendricks, Indiana,B23001_050,132,Male,45 to 54 years,Unemployed Civilian
Hendricks, Indiana,B23001_051,1073,Male,45 to 54 years,Not in labor force
Hendricks, Indiana,B23001_054,0,Male,55 to 59 years,In Armed Forces
Hendricks, Indiana,B23001_056,4652,Male,55 to 59 years,Employed Civilian
Hendricks, Indiana,B23001_057,66,Male,55 to 59 years,Unemployed Civilian
Hendricks, Indiana,B23001_058,821,Male,55 to 59 years,Not in labor force
Hendricks, Indiana,B23001_061,0,Male,60 and 61 years,In Armed Forces
Hendricks, Indiana,B23001_063,1617,Male,60 and 61 years,Employed Civilian
Hendricks, Indiana,B23001_064,121,Male,60 and 61 years,Unemployed Civilian
Hendricks, Indiana,B23001_065,357,Male,60 and 61 years,Not in labor force
Hendricks, Indiana,B23001_068,0,Male,62 to 64 years,In Armed Forces
Hendricks, Indiana,B23001_070,1306,Male,62 to 64 years,Employed Civilian
Hendricks, Indiana,B23001_071,0,Male,62 to 64 years,Unemployed Civilian
Hendricks, Indiana,B23001_072,856,Male,62 to 64 years,Not in labor force
Hendricks, Indiana,B23001_075,1123,Male,65 to 69 years,Employed
Hendricks, Indiana,B23001_076,40,Male,65 to 69 years,Unemployed
Hendricks, Indiana,B23001_077,2208,Male,65 to 69 years,Not in labor force
Hendricks, Indiana,B23001_080,515,Male,70 to 74 years,Employed
Hendricks, Indiana,B23001_081,0,Male,70 to 74 years,Unemployed
Hendricks, Indiana,B23001_082,1902,Male,70 to 74 years,Not in labor force
Hendricks, Indiana,B23001_085,217,Male,75 years and over,Employed
Hendricks, Indiana,B23001_086,18,Male,75 years and over,Unemployed
Hendricks, Indiana,B23001_087,3126,Male,75 years and over,Not in labor force
Hendricks, Indiana,B23001_091,0,Female,16 to 19 years,In Armed Forces
Hendricks, Indiana,B23001_093,1614,Female,16 to 19 years,Employed Civilian
Hendricks, Indiana,B23001_094,347,Female,16 to 19 years,Unemployed Civilian
Hendricks, Indiana,B23001_095,2237,Female,16 to 19 years,Not in labor force
Hendricks, Indiana,B23001_098,0,Female,20 and 21 years,In Armed Forces
Hendricks, Indiana,B23001_100,1256,Female,20 and 21 years,Employed Civilian
Hendricks, Indiana,B23001_101,153,Female,20 and 21 years,Unemployed Civilian
Hendricks, Indiana,B23001_102,413,Female,20 and 21 years,Not in labor force
Hendricks, Indiana,B23001_105,0,Female,22 to 24 years,In Armed Forces
Hendricks, Indiana,B23001_107,1859,Female,22 to 24 years,Employed Civilian
