zip,type,primary_city,acceptable_cities,state,county,latitude,longitude
30213,STANDARD,Fairburn,NA,GA,Fulton County,33.56,-84.58
30214,STANDARD,Fayetteville,Woolsey,GA,Fayette County,33.49,-84.49
30215,STANDARD,Fayetteville,NA,GA,Fayette County,33.44,-84.46
30216,STANDARD,Flovilla,NA,GA,Butts County,33.25,-83.89
30217,STANDARD,Franklin,"Centralhatchee, Ctrlhatchee",GA,Heard County,33.28,-85.09
30218,STANDARD,Gay,NA,GA,Meriwether County,33.09,-84.57
30219,PO BOX,Glenn,NA,GA,Heard County,33.28,-85.12
30220,STANDARD,Grantville,NA,GA,Coweta County,33.23,-84.82
30222,STANDARD,Greenville,Stovall,GA,Meriwether County,33.02,-84.71
30223,STANDARD,Griffin,NA,GA,Spalding County,33.29,-84.28
30224,STANDARD,Griffin,NA,GA,Spalding County,33.24,-84.27
30228,STANDARD,Hampton,NA,GA,Henry County,33.38,-84.28
30229,PO BOX,Haralson,NA,GA,Coweta County,33.22,-84.57
30230,STANDARD,Hogansville,NA,GA,Troup County,33.16,-84.9
30233,STANDARD,Jackson,NA,GA,Butts County,33.29,-83.96
30234,STANDARD,Jenkinsburg,NA,GA,Butts County,33.32,-84.03
30236,STANDARD,Jonesboro,Lake Spivey,GA,Clayton County,33.52,-84.35
30237,PO BOX,Jonesboro,NA,GA,Clayton County,33.52,-84.35
30238,STANDARD,Jonesboro,NA,GA,Clayton County,33.49,-84.38
30240,STANDARD,Lagrange,NA,GA,Troup County,33.04,-85.12
30241,STANDARD,Lagrange,NA,GA,Troup County,33.03,-84.98
30248,STANDARD,Locust Grove,NA,GA,Henry County,33.34,-84.1
30250,PO BOX,Lovejoy,NA,GA,Clayton County,33.44,-84.31
30251,STANDARD,Luthersville,NA,GA,Meriwether County,33.2,-84.74
30252,STANDARD,Mcdonough,NA,GA,Henry County,33.47,-84.06
30253,STANDARD,Mcdonough,NA,GA,Henry County,33.45,-84.14
30256,STANDARD,Meansville,NA,GA,Pike County,33.04,-84.3
30257,STANDARD,Milner,NA,GA,Lamar County,33.11,-84.19
30258,STANDARD,Molena,NA,GA,Pike County,33.01,-84.5
30259,STANDARD,Moreland,NA,GA,Coweta County,33.28,-84.77
30260,STANDARD,Morrow,Lake City,GA,Clayton County,33.57,-84.34
30261,PO BOX,Lagrange,Mountville,GA,Troup County,33.03,-84.98
30263,STANDARD,Newnan,Raymond,GA,Coweta County,33.37,-84.78
30264,PO BOX,Newnan,NA,GA,Coweta County,33.37,-84.78
30265,STANDARD,Newnan,NA,GA,Coweta County,33.41,-84.71
30266,PO BOX,Orchard Hill,NA,GA,Spalding County,33.18,-84.21
30268,STANDARD,Palmetto,"Chatt Hills, Chattahoochee Hills",GA,Fulton County,33.52,-84.66
30269,STANDARD,Peachtree City,Peachtree Cty,GA,Fayette County,33.39,-84.56
30270,UNIQUE,Peachtree City,"Fayetteville, Peachtree Cty",GA,Fayette County,33.4,-84.6
30271,PO BOX,Newnan,NA,GA,Coweta County,33.37,-84.78
30272,PO BOX,Red Oak,NA,GA,Fulton County,33.62,-84.53
30273,STANDARD,Rex,NA,GA,Clayton County,33.58,-84.27
30274,STANDARD,Riverdale,NA,GA,Clayton County,33.56,-84.4
30275,PO BOX,Sargent,NA,GA,Coweta County,33.44,-84.87
30276,STANDARD,Senoia,NA,GA,Coweta County,33.31,-84.55
30277,STANDARD,Sharpsburg,NA,GA,Coweta County,33.38,-84.65
30281,STANDARD,Stockbridge,NA,GA,Henry County,33.54,-84.24
30284,PO BOX,Sunny Side,NA,GA,Spalding County,33.34,-84.29
30285,STANDARD,The Rock,NA,GA,Upson County,32.96,-84.24
30286,STANDARD,Thomaston,NA,GA,Upson County,32.89,-84.32
30287,PO BOX,Morrow,NA,GA,Clayton County,33.57,-84.34
30288,STANDARD,Conley,NA,GA,Clayton County,33.65,-84.33
30289,PO BOX,Turin,NA,GA,Coweta County,33.32,-84.63
30290,STANDARD,Tyrone,NA,GA,Fayette County,33.46,-84.59
30291,STANDARD,Union City,NA,GA,Fulton County,33.57,-84.54
30292,STANDARD,Williamson,NA,GA,Pike County,33.18,-84.36
30293,STANDARD,Woodbury,NA,GA,Meriwether County,32.98,-84.58
30294,STANDARD,Ellenwood,NA,GA,DeKalb County,33.63,-84.26
30295,STANDARD,Zebulon,NA,GA,Pike County,33.1,-84.34
30296,STANDARD,Riverdale,NA,GA,Clayton County,33.56,-84.44
30297,STANDARD,Forest Park,Fort Gillem,GA,Clayton County,33.62,-84.37
30298,PO BOX,Forest Park,NA,GA,Clayton County,33.61,-84.35
30301,PO BOX,Atlanta,NA,GA,Fulton County,33.85,-84.39
30302,PO BOX,Atlanta,NA,GA,Fulton County,33.75,-84.38
30303,STANDARD,Atlanta,NA,GA,Fulton County,33.75,-84.39
30304,STANDARD,Atlanta,NA,GA,Fulton County,33.64,-84.39
30305,STANDARD,Atlanta,NA,GA,Fulton County,33.83,-84.38
30306,STANDARD,Atlanta,NA,GA,Fulton County,33.78,-84.34
30307,STANDARD,Atlanta,NA,GA,DeKalb County,33.76,-84.33
30308,STANDARD,Atlanta,NA,GA,Fulton County,33.77,-84.37
30309,STANDARD,Atlanta,NA,GA,Fulton County,33.78,-84.38
30310,STANDARD,Atlanta,NA,GA,Fulton County,33.72,-84.42
30311,STANDARD,Atlanta,NA,GA,Fulton County,33.72,-84.48
30312,STANDARD,Atlanta,NA,GA,Fulton County,33.74,-84.38
30313,STANDARD,Atlanta,NA,GA,Fulton County,33.76,-84.4
30314,STANDARD,Atlanta,NA,GA,Fulton County,33.75,-84.42
30315,STANDARD,Atlanta,NA,GA,Fulton County,33.7,-84.38
30316,STANDARD,Atlanta,NA,GA,DeKalb County,33.72,-84.32
30317,STANDARD,Atlanta,NA,GA,DeKalb County,33.75,-84.32
30318,STANDARD,Atlanta,NA,GA,Fulton County,33.78,-84.44
30319,STANDARD,Atlanta,NA,GA,DeKalb County,33.87,-84.33
30320,PO BOX,Atlanta,NA,GA,Clayton County,33.63,-84.43
30321,PO BOX,Atlanta,NA,GA,Fulton County,33.75,-84.38
30322,UNIQUE,Atlanta,NA,GA,DeKalb County,33.79,-84.33
30324,STANDARD,Atlanta,NA,GA,Fulton County,33.81,-84.36
30325,PO BOX,Atlanta,NA,GA,Fulton County,33.79,-84.44
30326,STANDARD,Atlanta,NA,GA,Fulton County,33.85,-84.36
30327,STANDARD,Atlanta,NA,GA,Fulton County,33.86,-84.42
30328,STANDARD,Atlanta,"Sandy Spgs, Sandy Springs",GA,Fulton County,33.93,-84.38
30329,STANDARD,Atlanta,NA,GA,DeKalb County,33.82,-84.32
30330,UNIQUE,Atlanta,"Fort Mcpherson, Ft Mcpherson",GA,Fulton County,33.7,-84.43
30331,STANDARD,Atlanta,NA,GA,Fulton County,33.71,-84.53
30332,UNIQUE,Atlanta,NA,GA,Fulton County,33.78,-84.4
30333,PO BOX,Atlanta,NA,GA,Fulton County,33.79,-84.32
30334,STANDARD,Atlanta,NA,GA,Fulton County,33.75,-84.39
30336,STANDARD,Atlanta,NA,GA,Fulton County,33.74,-84.57
30337,STANDARD,Atlanta,College Park,GA,Fulton County,33.64,-84.46
30338,STANDARD,Atlanta,"Dunwoody, Sandy Springs",GA,DeKalb County,33.94,-84.31
30339,STANDARD,Atlanta,NA,GA,Cobb County,33.86,-84.47
30340,STANDARD,Atlanta,Doraville,GA,DeKalb County,33.89,-84.25
30341,STANDARD,Atlanta,Chamblee,GA,DeKalb County,33.9,-84.3
30342,STANDARD,Atlanta,Sandy Springs,GA,Fulton County,33.88,-84.37
30343,PO BOX,Atlanta,NA,GA,Fulton County,33.75,-84.38
30344,STANDARD,Atlanta,East Point,GA,Fulton County,33.68,-84.46
30345,STANDARD,Atlanta,NA,GA,DeKalb County,33.85,-84.28
30346,STANDARD,Atlanta,Dunwoody,GA,DeKalb County,33.92,-84.34
30347,STANDARD,Atlanta,"Atl, Executive Park",GA,Fulton County,33.82,-84.33
30348,PO BOX,Atlanta,NA,GA,Fulton County,33.83,-84.38
30349,STANDARD,Atlanta,College Park,GA,Fulton County,33.61,-84.49
30350,STANDARD,Atlanta,"Sandy Spgs, Sandy Springs",GA,Fulton County,33.97,-84.32
30353,PO BOX,Atlanta,NA,GA,Fulton County,33.75,-84.38
30354,STANDARD,Atlanta,Hapeville,GA,Fulton County,33.66,-84.39
30355,PO BOX,Atlanta,NA,GA,Fulton County,33.83,-84.36
30356,PO BOX,Atlanta,Dunwoody,GA,Fulton County,33.94,-84.33
30357,PO BOX,Atlanta,NA,GA,Fulton County,33.79,-84.38
30358,PO BOX,Atlanta,"Sandy Spgs, Sandy Springs",GA,Fulton County,33.76,-84.42
30359,PO BOX,Atlanta,NA,GA,Fulton County,33.82,-84.32
30360,STANDARD,Atlanta,"Doraville, Dunwoody",GA,DeKalb County,33.93,-84.27
30361,STANDARD,Atlanta,NA,GA,Fulton County,33.78,-84.38
30362,PO BOX,Atlanta,Doraville,GA,Fulton County,33.76,-84.42
30363,STANDARD,Atlanta,NA,GA,Fulton County,33.79,-84.4
30364,PO BOX,Atlanta,East Point,GA,Fulton County,33.67,-84.46
30366,PO BOX,Atlanta,Chamblee,GA,Fulton County,33.88,-84.29
30368,UNIQUE,Atlanta,NA,GA,Fulton County,33.76,-84.42
30369,STANDARD,Atlanta,NA,GA,Fulton County,33.8,-84.47
30370,PO BOX,Atlanta,NA,GA,Fulton County,33.75,-84.38
30371,PO BOX,Atlanta,NA,GA,Fulton County,33.76,-84.42
30374,PO BOX,Atlanta,NA,GA,Fulton County,33.57,-84.39
30375,UNIQUE,Atlanta,NA,GA,Fulton County,33.77,-84.38
30376,STANDARD,Atlanta,Atl,GA,Fulton County,33.81,-84.35
30377,PO BOX,Atlanta,NA,GA,Fulton County,33.76,-84.42
30378,PO BOX,Atlanta,NA,GA,Fulton County,33.76,-84.42
30379,STANDARD,Atlanta,Atl,GA,Fulton County,33.74,-84.38
30380,UNIQUE,Atlanta,NA,GA,Fulton County,33.64,-84.39
30384,UNIQUE,Atlanta,NA,GA,Fulton County,33.89,-84.45
30385,UNIQUE,Atlanta,NA,GA,Fulton County,33.76,-84.42
30386,UNIQUE,Atlanta,Atl,GA,Fulton County,33.64,-84.39
30387,UNIQUE,Atlanta,Atl,GA,Fulton County,33.74,-84.38
30388,UNIQUE,Atlanta,NA,GA,Fulton County,33.76,-84.42
30389,UNIQUE,Atlanta,Atl,GA,Fulton County,33.74,-84.38
30390,UNIQUE,Atlanta,Atl,GA,Fulton County,33.74,-84.38
30392,PO BOX,Atlanta,NA,GA,Fulton County,33.75,-84.38
30394,PO BOX,Atlanta,NA,GA,Fulton County,33.75,-84.38
30396,UNIQUE,Atlanta,NA,GA,Fulton County,33.64,-84.39
30398,UNIQUE,Atlanta,NA,GA,Fulton County,33.64,-84.39
30399,UNIQUE,Atlanta,Atl,GA,Fulton County,33.74,-84.38
30401,STANDARD,Swainsboro,"Covena, Oak Park, Summertown",GA,Emanuel County,32.59,-82.33
30410,STANDARD,Ailey,NA,GA,Montgomery County,32.18,-82.57
30411,STANDARD,Alamo,NA,GA,Wheeler County,32.14,-82.77
30412,PO BOX,Alston,NA,GA,Montgomery County,32.08,-82.49
30413,STANDARD,Bartow,NA,GA,Jefferson County,32.88,-82.47
30414,PO BOX,Bellville,NA,GA,Evans County,32.15,-81.97
30415,STANDARD,Brooklet,NA,GA,Bulloch County,32.38,-81.66
30417,STANDARD,Claxton,NA,GA,Evans County,32.16,-81.9
30420,STANDARD,Cobbtown,NA,GA,Tattnall County,32.28,-82.13
30421,STANDARD,Collins,NA,GA,Tattnall County,32.18,-82.1
30423,PO BOX,Daisy,NA,GA,Evans County,32.15,-81.83
30424,PO BOX,Dover,NA,GA,Screven County,32.57,-81.71
30425,STANDARD,Garfield,NA,GA,Emanuel County,32.65,-82.09
30426,STANDARD,Girard,NA,GA,Burke County,33.04,-81.71
30427,STANDARD,Glennville,NA,GA,Tattnall County,31.93,-81.93
30428,STANDARD,Glenwood,NA,GA,Wheeler County,32.18,-82.67
30429,PO BOX,Hagan,NA,GA,Evans County,32.17,-81.94
30434,STANDARD,Louisville,NA,GA,Jefferson County,32.99,-82.4
30436,STANDARD,Lyons,NA,GA,Toombs County,32.2,-82.32
30438,PO BOX,Manassas,NA,GA,Tattnall County,32.17,-82.02
30439,STANDARD,Metter,NA,GA,Candler County,32.39,-82.06
30441,STANDARD,Midville,NA,GA,Emanuel County,32.82,-82.23
30442,STANDARD,Millen,NA,GA,Jenkins County,32.8,-81.94
30445,STANDARD,Mount Vernon,NA,GA,Montgomery County,32.18,-82.59
30446,STANDARD,Newington,NA,GA,Screven County,32.58,-81.5
30447,PO BOX,Norristown,NA,GA,Emanuel County,32.56,-82.55
30448,PO BOX,Nunez,NA,GA,Emanuel County,32.49,-82.36
30449,PO BOX,Oliver,NA,GA,Screven County,32.52,-81.53
30450,STANDARD,Portal,NA,GA,Bulloch County,32.53,-81.93
30451,PO BOX,Pulaski,NA,GA,Candler County,32.39,-81.95
30452,STANDARD,Register,NA,GA,Bulloch County,32.36,-81.88
30453,STANDARD,Reidsville,NA,GA,Tattnall County,32.08,-82.11
30454,STANDARD,Rockledge,NA,GA,Laurens County,32.44,-82.73
30455,STANDARD,Rocky Ford,NA,GA,Screven County,32.66,-81.82
30456,STANDARD,Sardis,NA,GA,Burke County,32.97,-81.76
30457,STANDARD,Soperton,NA,GA,Treutlen County,32.37,-82.59
30458,STANDARD,Statesboro,NA,GA,Bulloch County,32.44,-81.77
30459,PO BOX,Statesboro,NA,GA,Bulloch County,32.44,-81.77
30460,UNIQUE,Statesboro,NA,GA,Bulloch County,32.42,-81.78
30461,STANDARD,Statesboro,NA,GA,Bulloch County,32.51,-81.72
30464,PO BOX,Stillmore,NA,GA,Emanuel County,32.44,-82.22
30467,STANDARD,Sylvania,Hiltonia,GA,Screven County,32.75,-81.63
30470,STANDARD,Tarrytown,NA,GA,Montgomery County,32.31,-82.55
30471,STANDARD,Twin City,NA,GA,Emanuel County,32.58,-82.15
30473,STANDARD,Uvalda,NA,GA,Montgomery County,32.03,-82.5
30474,STANDARD,Vidalia,NA,GA,Toombs County,32.21,-82.4
30475,PO BOX,Vidalia,NA,GA,Toombs County,32.22,-82.37
30477,STANDARD,Wadley,NA,GA,Jefferson County,32.86,-82.4
30499,UNIQUE,Reidsville,NA,GA,Tattnall County,32.08,-82.11
30501,STANDARD,Gainesville,NA,GA,Hall County,34.29,-83.83
30502,PO BOX,Chestnut Mountain,"Chestnut Mtn, Oakwood",GA,Hall County,34.19,-83.85
30503,PO BOX,Gainesville,NA,GA,Hall County,34.29,-83.83
30504,STANDARD,Gainesville,NA,GA,Hall County,34.27,-83.89
30506,STANDARD,Gainesville,NA,GA,Hall County,34.35,-83.9
30507,STANDARD,Gainesville,NA,GA,Hall County,34.25,-83.77
30510,STANDARD,Alto,NA,GA,Habersham County,34.47,-83.57
30511,STANDARD,Baldwin,NA,GA,Banks County,34.48,-83.53
30512,STANDARD,Blairsville,NA,GA,Union County,34.87,-83.95
30513,STANDARD,Blue Ridge,NA,GA,Fannin County,34.86,-84.32
30514,PO BOX,Blairsville,NA,GA,Union County,34.87,-83.95
30515,PO BOX,Buford,NA,GA,Gwinnett County,34.11,-83.99
30516,STANDARD,Bowersville,NA,GA,Hart County,34.37,-83.08
30517,STANDARD,Braselton,NA,GA,Jackson County,34.13,-83.8
30518,STANDARD,Buford,"Rest Haven, Sugar Hill",GA,Gwinnett County,34.11,-83.99
30519,STANDARD,Buford,NA,GA,Gwinnett County,34.09,-83.94
30520,STANDARD,Canon,NA,GA,Franklin County,34.34,-83.11
30521,STANDARD,Carnesville,NA,GA,Franklin County,34.36,-83.23
30522,STANDARD,Cherry Log,NA,GA,Gilmer County,34.8,-84.34
30523,STANDARD,Clarkesville,NA,GA,Habersham County,34.6,-83.52
30525,STANDARD,Clayton,NA,GA,Rabun County,34.87,-83.4
30527,STANDARD,Clermont,NA,GA,Hall County,34.47,-83.77
30528,STANDARD,Cleveland,NA,GA,White County,34.59,-83.76
30529,STANDARD,Commerce,NA,GA,Jackson County,34.2,-83.46
30530,STANDARD,Commerce,NA,GA,Banks County,34.22,-83.39
30531,STANDARD,Cornelia,NA,GA,Habersham County,34.51,-83.52
30533,STANDARD,Dahlonega,NA,GA,Lumpkin County,34.53,-83.98
30534,STANDARD,Dawsonville,NA,GA,Dawson County,34.42,-84.11
30535,STANDARD,Demorest,NA,GA,Habersham County,34.56,-83.54
30536,STANDARD,Ellijay,NA,GA,Gilmer County,34.66,-84.33
30537,STANDARD,Dillard,Sky Valley,GA,Rabun County,34.97,-83.38
30538,STANDARD,Eastanollee,NA,GA,Stephens County,34.49,-83.25
30539,STANDARD,East Ellijay,NA,GA,Gilmer County,34.68,-84.47
30540,STANDARD,Ellijay,East Ellijay,GA,Gilmer County,34.69,-84.48
30541,STANDARD,Epworth,NA,GA,Fannin County,34.92,-84.51
30542,STANDARD,Flowery Branch,Flowery Br,GA,Hall County,34.18,-83.92
30543,STANDARD,Gillsville,NA,GA,Hall County,34.31,-83.63
30544,PO BOX,Habersham,Demorest,GA,Habersham County,34.56,-83.54
30545,STANDARD,Helen,NA,GA,White County,34.7,-83.72
30546,STANDARD,Hiawassee,NA,GA,Towns County,34.94,-83.75
30547,STANDARD,Homer,NA,GA,Banks County,34.33,-83.49
30548,STANDARD,Hoschton,NA,GA,Jackson County,34.09,-83.76
30549,STANDARD,Jefferson,Arcade,GA,Jackson County,34.13,-83.59
30552,STANDARD,Lakemont,NA,GA,Rabun County,34.78,-83.41
30553,STANDARD,Lavonia,NA,GA,Franklin County,34.43,-83.1
30554,STANDARD,Lula,NA,GA,Hall County,34.39,-83.66
30555,STANDARD,Mc Caysville,NA,GA,Fannin County,34.98,-84.37
30557,STANDARD,Martin,Avalon,GA,Stephens County,34.48,-83.18
30558,STANDARD,Maysville,NA,GA,Jackson County,34.25,-83.55
30559,STANDARD,Mineral Bluff,NA,GA,Fannin County,34.91,-84.27
30560,STANDARD,Morganton,NA,GA,Fannin County,34.87,-84.24
30562,PO BOX,Mountain City,NA,GA,Rabun County,34.91,-83.38
30563,STANDARD,Mount Airy,NA,GA,Habersham County,34.51,-83.5
30564,STANDARD,Murrayville,NA,GA,Hall County,34.44,-83.89
30565,STANDARD,Nicholson,NA,GA,Jackson County,34.11,-83.43
30566,STANDARD,Oakwood,NA,GA,Hall County,34.23,-83.88
30567,STANDARD,Pendergrass,NA,GA,Jackson County,34.16,-83.67
30568,STANDARD,Rabun Gap,NA,GA,Rabun County,34.95,-83.39
30571,STANDARD,Sautee Nacoochee,"Saute Nacoche, Saute-nacoche",GA,White County,34.74,-83.71
30572,STANDARD,Suches,NA,GA,Union County,34.73,-84.06
30573,PO BOX,Tallulah Falls,Tallulah Fls,GA,Rabun County,34.75,-83.42
30575,STANDARD,Talmo,NA,GA,Jackson County,34.21,-83.71
30576,STANDARD,Tiger,NA,GA,Rabun County,34.84,-83.43
30577,STANDARD,Toccoa,NA,GA,Stephens County,34.57,-83.32
30580,PO BOX,Turnerville,NA,GA,Habersham County,34.68,-83.42
30581,PO BOX,Wiley,NA,GA,Rabun County,34.8,-83.42
30582,STANDARD,Young Harris,NA,GA,Towns County,34.93,-83.84
30596,UNIQUE,Alto,NA,GA,Habersham County,34.44,-83.59
30597,UNIQUE,Dahlonega,NA,GA,Lumpkin County,34.53,-83.98
30598,PO BOX,Toccoa Falls,NA,GA,Stephens County,34.57,-83.32
30599,UNIQUE,Commerce,NA,GA,Jackson County,34.2,-83.46
30601,STANDARD,Athens,NA,GA,Clarke County,34,-83.34
30602,UNIQUE,Athens,NA,GA,Clarke County,33.94,-83.37
30603,PO BOX,Athens,NA,GA,Clarke County,33.95,-83.39
30604,PO BOX,Athens,NA,GA,Clarke County,33.95,-83.39
30605,STANDARD,Athens,NA,GA,Clarke County,33.91,-83.32
30606,STANDARD,Athens,NA,GA,Clarke County,33.95,-83.39
30607,STANDARD,Athens,NA,GA,Clarke County,34.02,-83.45
30608,PO BOX,Athens,NA,GA,Clarke County,33.95,-83.39
30609,UNIQUE,Athens,NA,GA,Clarke County,33.95,-83.38
30612,PO BOX,Athens,NA,GA,Clarke County,33.95,-83.39
30619,STANDARD,Arnoldsville,NA,GA,Oglethorpe County,33.91,-83.21
30620,STANDARD,Bethlehem,NA,GA,Barrow County,33.93,-83.76
30621,STANDARD,Bishop,"N High Shoals, North High Shoals",GA,Oconee County,33.81,-83.43
30622,STANDARD,Bogart,NA,GA,Oconee County,33.94,-83.53
30623,PO BOX,Bostwick,NA,GA,Morgan County,33.73,-83.54
30624,STANDARD,Bowman,NA,GA,Elbert County,34.2,-83.02
30625,STANDARD,Buckhead,NA,GA,Morgan County,33.56,-83.36
30627,STANDARD,Carlton,NA,GA,Oglethorpe County,34.04,-83.03
30628,STANDARD,Colbert,NA,GA,Madison County,34.03,-83.21
30629,STANDARD,Comer,NA,GA,Madison County,34.06,-83.12
30630,STANDARD,Crawford,NA,GA,Oglethorpe County,33.88,-83.15
30631,STANDARD,Crawfordville,NA,GA,Taliaferro County,33.55,-82.89
30633,STANDARD,Danielsville,NA,GA,Madison County,34.12,-83.22
30634,STANDARD,Dewy Rose,NA,GA,Elbert County,34.16,-82.95
30635,STANDARD,Elberton,NA,GA,Elbert County,34.1,-82.86
30638,PO BOX,Farmington,NA,GA,Oconee County,33.81,-83.4
30639,PO BOX,Franklin Springs,Franklin Spgs,GA,Franklin County,34.28,-83.14
30641,STANDARD,Good Hope,NA,GA,Walton County,33.78,-83.6
30642,STANDARD,Greensboro,NA,GA,Greene County,33.57,-83.18
30643,STANDARD,Hartwell,NA,GA,Hart County,34.35,-82.93
30645,PO BOX,High Shoals,NA,GA,NA,33.81,-83.5
30646,STANDARD,Hull,NA,GA,Madison County,34.01,-83.29
30647,PO BOX,Ila,NA,GA,Madison County,34.17,-83.29
30648,STANDARD,Lexington,NA,GA,Oglethorpe County,33.87,-83.11
30650,STANDARD,Madison,NA,GA,Morgan County,33.57,-83.47
30655,STANDARD,Monroe,Between,GA,Walton County,33.79,-83.71
30656,STANDARD,Monroe,Between,GA,Walton County,33.86,-83.72
30660,STANDARD,Rayle,Philomath,GA,Wilkes County,33.79,-82.9
30662,STANDARD,Royston,NA,GA,Franklin County,34.28,-83.1
30663,STANDARD,Rutledge,NA,GA,Morgan County,33.62,-83.61
30664,PO BOX,Sharon,NA,GA,Taliaferro County,33.56,-82.8
30665,PO BOX,Siloam,NA,GA,Greene County,33.54,-83.06
30666,STANDARD,Statham,NA,GA,Barrow County,33.96,-83.59
30667,STANDARD,Stephens,NA,GA,Oglethorpe County,33.77,-83.1
30668,STANDARD,Tignall,Danburg,GA,Wilkes County,33.86,-82.74
30669,STANDARD,Union Point,Woodville,GA,Greene County,33.61,-83.07
30671,PO BOX,Maxeys,NA,GA,Oglethorpe County,33.75,-83.17
30673,STANDARD,Washington,NA,GA,Wilkes County,33.73,-82.74
30677,STANDARD,Watkinsville,NA,GA,Oconee County,33.86,-83.4
30678,STANDARD,White Plains,NA,GA,Greene County,33.47,-83.03
30680,STANDARD,Winder,NA,GA,Barrow County,33.99,-83.72
30683,STANDARD,Winterville,NA,GA,Clarke County,33.96,-83.28
30701,STANDARD,Calhoun,NA,GA,Gordon County,34.49,-84.94
30703,PO BOX,Calhoun,NA,GA,Gordon County,34.49,-84.94
30705,STANDARD,Chatsworth,NA,GA,Murray County,34.77,-84.77
30707,STANDARD,Chickamauga,NA,GA,Walker County,34.87,-85.29
30708,STANDARD,Cisco,NA,GA,Murray County,34.96,-84.66
30710,STANDARD,Cohutta,NA,GA,Whitfield County,34.95,-84.95
30711,STANDARD,Crandall,NA,GA,Murray County,34.93,-84.76
30719,PO BOX,Dalton,NA,GA,Whitfield County,34.76,-84.97
30720,STANDARD,Dalton,NA,GA,Whitfield County,34.76,-84.97
30721,STANDARD,Dalton,NA,GA,Whitfield County,34.79,-84.92
30722,PO BOX,Dalton,NA,GA,Whitfield County,34.76,-84.97
30724,PO BOX,Eton,NA,GA,Murray County,34.82,-84.76
30725,STANDARD,Flintstone,NA,GA,Walker County,34.92,-85.35
30726,PO BOX,Graysville,NA,GA,Catoosa County,34.98,-85.14
30728,STANDARD,La Fayette,NA,GA,Walker County,34.7,-85.28
30730,STANDARD,Lyerly,NA,GA,Chattooga County,34.4,-85.4
30731,STANDARD,Menlo,Cloudland,GA,Chattooga County,34.48,-85.47
30732,PO BOX,Oakman,NA,GA,Gordon County,34.56,-84.71
30733,STANDARD,Plainville,NA,GA,Gordon County,34.4,-85.03
30734,STANDARD,Ranger,NA,GA,Gordon County,34.5,-84.71
30735,STANDARD,Resaca,NA,GA,Gordon County,34.58,-84.94
30736,STANDARD,Ringgold,NA,GA,Catoosa County,34.91,-85.1
30738,STANDARD,Rising Fawn,NA,GA,Dade County,34.81,-85.5
30739,STANDARD,Rock Spring,NA,GA,Walker County,34.81,-85.24
30740,STANDARD,Rocky Face,NA,GA,Whitfield County,34.75,-85.08
30741,STANDARD,Rossville,NA,GA,Walker County,34.97,-85.28
30742,STANDARD,Fort Oglethorpe,"Ft Oglethorpe, Rossville",GA,Catoosa County,34.95,-85.24
30746,STANDARD,Sugar Valley,NA,GA,Gordon County,34.58,-85.03
30747,STANDARD,Summerville,NA,GA,Chattooga County,34.47,-85.34
30750,STANDARD,Lookout Mountain,Lookout Mtn,GA,Walker County,34.96,-85.36
30751,PO BOX,Tennga,NA,GA,Murray County,34.98,-84.73
30752,STANDARD,Trenton,NA,GA,Dade County,34.87,-85.5
30753,STANDARD,Trion,NA,GA,Chattooga County,34.54,-85.31
30755,STANDARD,Tunnel Hill,NA,GA,Whitfield County,34.84,-85.04
30756,PO BOX,Varnell,NA,GA,Whitfield County,34.9,-84.98
30757,STANDARD,Wildwood,NA,GA,Dade County,34.96,-85.41
30802,STANDARD,Appling,NA,GA,Columbia County,33.6,-82.31
30803,STANDARD,Avera,NA,GA,Jefferson County,33.19,-82.52
30805,STANDARD,Blythe,NA,GA,Richmond County,33.29,-82.19
30806,PO BOX,Boneville,NA,GA,McDuffie County,33.42,-82.43
30807,PO BOX,Camak,NA,GA,Warren County,33.46,-82.65
30808,STANDARD,Dearing,NA,GA,McDuffie County,33.41,-82.38
30809,STANDARD,Evans,NA,GA,Columbia County,33.56,-82.17
30810,STANDARD,Gibson,Edge Hill,GA,Glascock County,33.23,-82.59
30811,PO BOX,Gough,NA,GA,Burke County,33.04,-82.22
30812,PO BOX,Gracewood,NA,GA,Richmond County,33.37,-82.03
30813,STANDARD,Grovetown,NA,GA,Columbia County,33.44,-82.2
30814,STANDARD,Harlem,NA,GA,Columbia County,33.41,-82.31
30815,STANDARD,Hephzibah,NA,GA,Richmond County,33.28,-82.1
30816,STANDARD,Keysville,NA,GA,Burke County,33.16,-82.17
30817,STANDARD,Lincolnton,NA,GA,Lincoln County,33.79,-82.47
30818,STANDARD,Matthews,Wrens,GA,Jefferson County,33.26,-82.33
30819,PO BOX,Mesena,NA,GA,Warren County,33.45,-82.58
30820,STANDARD,Mitchell,NA,GA,Glascock County,33.21,-82.7
30821,STANDARD,Norwood,NA,GA,Warren County,33.46,-82.7
30822,STANDARD,Perkins,NA,GA,Jenkins County,32.9,-81.95
30823,STANDARD,Stapleton,NA,GA,Jefferson County,33.21,-82.46
30824,STANDARD,Thomson,NA,GA,McDuffie County,33.46,-82.5
30828,STANDARD,Warrenton,NA,GA,Warren County,33.4,-82.66
30830,STANDARD,Waynesboro,NA,GA,Burke County,33.09,-82.01
30833,STANDARD,Wrens,NA,GA,Jefferson County,33.2,-82.38
30901,STANDARD,Augusta,NA,GA,Richmond County,33.45,-81.99
