County,State,variable,estimate,Sex,Age,HI_Coverage
Jackson, Indiana,B27001_022,2520,Male,55 to 64 years,Yes
Jackson, Indiana,B27001_023,189,Male,55 to 64 years,No
Jackson, Indiana,B27001_025,1800,Male,65 to 74 years,Yes
Jackson, Indiana,B27001_026,26,Male,65 to 74 years,No
Jackson, Indiana,B27001_028,1111,Male,75 years and over,Yes
Jackson, Indiana,B27001_029,0,Male,75 years and over,No
Jackson, Indiana,B27001_032,1579,Female,Under 6 years,Yes
Jackson, Indiana,B27001_033,88,Female,Under 6 years,No
Jackson, Indiana,B27001_035,3666,Female,6 to 18 years,Yes
Jackson, Indiana,B27001_036,136,Female,6 to 18 years,No
Jackson, Indiana,B27001_038,1440,Female,19 to 25 years,Yes
Jackson, Indiana,B27001_039,237,Female,19 to 25 years,No
Jackson, Indiana,B27001_041,1897,Female,26 to 34 years,Yes
Jackson, Indiana,B27001_042,512,Female,26 to 34 years,No
Jackson, Indiana,B27001_044,2500,Female,35 to 44 years,Yes
Jackson, Indiana,B27001_045,291,Female,35 to 44 years,No
Jackson, Indiana,B27001_047,2527,Female,45 to 54 years,Yes
Jackson, Indiana,B27001_048,428,Female,45 to 54 years,No
Jackson, Indiana,B27001_050,2626,Female,55 to 64 years,Yes
Jackson, Indiana,B27001_051,266,Female,55 to 64 years,No
Jackson, Indiana,B27001_053,2034,Female,65 to 74 years,Yes
Jackson, Indiana,B27001_054,1,Female,65 to 74 years,No
Jackson, Indiana,B27001_056,1550,Female,75 years and over,Yes
Jackson, Indiana,B27001_057,11,Female,75 years and over,No
Jasper, Indiana,B27001_004,1261,Male,Under 6 years,Yes
Jasper, Indiana,B27001_005,31,Male,Under 6 years,No
Jasper, Indiana,B27001_007,2944,Male,6 to 18 years,Yes
Jasper, Indiana,B27001_008,111,Male,6 to 18 years,No
Jasper, Indiana,B27001_010,1341,Male,19 to 25 years,Yes
Jasper, Indiana,B27001_011,189,Male,19 to 25 years,No
Jasper, Indiana,B27001_013,1417,Male,26 to 34 years,Yes
Jasper, Indiana,B27001_014,172,Male,26 to 34 years,No
Jasper, Indiana,B27001_016,1798,Male,35 to 44 years,Yes
Jasper, Indiana,B27001_017,264,Male,35 to 44 years,No
Jasper, Indiana,B27001_019,1938,Male,45 to 54 years,Yes
Jasper, Indiana,B27001_020,217,Male,45 to 54 years,No
Jasper, Indiana,B27001_022,2118,Male,55 to 64 years,Yes
Jasper, Indiana,B27001_023,131,Male,55 to 64 years,No
Jasper, Indiana,B27001_025,1582,Male,65 to 74 years,Yes
Jasper, Indiana,B27001_026,0,Male,65 to 74 years,No
Jasper, Indiana,B27001_028,963,Male,75 years and over,Yes
Jasper, Indiana,B27001_029,18,Male,75 years and over,No
Jasper, Indiana,B27001_032,1026,Female,Under 6 years,Yes
Jasper, Indiana,B27001_033,101,Female,Under 6 years,No
Jasper, Indiana,B27001_035,2766,Female,6 to 18 years,Yes
Jasper, Indiana,B27001_036,183,Female,6 to 18 years,No
Jasper, Indiana,B27001_038,1401,Female,19 to 25 years,Yes
Jasper, Indiana,B27001_039,75,Female,19 to 25 years,No
Jasper, Indiana,B27001_041,1233,Female,26 to 34 years,Yes
Jasper, Indiana,B27001_042,314,Female,26 to 34 years,No
Jasper, Indiana,B27001_044,1799,Female,35 to 44 years,Yes
Jasper, Indiana,B27001_045,218,Female,35 to 44 years,No
Jasper, Indiana,B27001_047,1993,Female,45 to 54 years,Yes
Jasper, Indiana,B27001_048,223,Female,45 to 54 years,No
Jasper, Indiana,B27001_050,2179,Female,55 to 64 years,Yes
Jasper, Indiana,B27001_051,144,Female,55 to 64 years,No
Jasper, Indiana,B27001_053,1747,Female,65 to 74 years,Yes
Jasper, Indiana,B27001_054,0,Female,65 to 74 years,No
Jasper, Indiana,B27001_056,1203,Female,75 years and over,Yes
Jasper, Indiana,B27001_057,7,Female,75 years and over,No
Jay, Indiana,B27001_004,812,Male,Under 6 years,Yes
Jay, Indiana,B27001_005,76,Male,Under 6 years,No
Jay, Indiana,B27001_007,1893,Male,6 to 18 years,Yes
Jay, Indiana,B27001_008,176,Male,6 to 18 years,No
Jay, Indiana,B27001_010,658,Male,19 to 25 years,Yes
Jay, Indiana,B27001_011,262,Male,19 to 25 years,No
Jay, Indiana,B27001_013,777,Male,26 to 34 years,Yes
Jay, Indiana,B27001_014,206,Male,26 to 34 years,No
Jay, Indiana,B27001_016,938,Male,35 to 44 years,Yes
Jay, Indiana,B27001_017,181,Male,35 to 44 years,No
Jay, Indiana,B27001_019,1198,Male,45 to 54 years,Yes
Jay, Indiana,B27001_020,181,Male,45 to 54 years,No
Jay, Indiana,B27001_022,1272,Male,55 to 64 years,Yes
Jay, Indiana,B27001_023,130,Male,55 to 64 years,No
Jay, Indiana,B27001_025,902,Male,65 to 74 years,Yes
Jay, Indiana,B27001_026,38,Male,65 to 74 years,No
Jay, Indiana,B27001_028,584,Male,75 years and over,Yes
Jay, Indiana,B27001_029,0,Male,75 years and over,No
Jay, Indiana,B27001_032,745,Female,Under 6 years,Yes
Jay, Indiana,B27001_033,79,Female,Under 6 years,No
Jay, Indiana,B27001_035,1780,Female,6 to 18 years,Yes
Jay, Indiana,B27001_036,139,Female,6 to 18 years,No
Jay, Indiana,B27001_038,749,Female,19 to 25 years,Yes
Jay, Indiana,B27001_039,133,Female,19 to 25 years,No
Jay, Indiana,B27001_041,706,Female,26 to 34 years,Yes
Jay, Indiana,B27001_042,229,Female,26 to 34 years,No
Jay, Indiana,B27001_044,1004,Female,35 to 44 years,Yes
Jay, Indiana,B27001_045,160,Female,35 to 44 years,No
Jay, Indiana,B27001_047,1290,Female,45 to 54 years,Yes
Jay, Indiana,B27001_048,144,Female,45 to 54 years,No
Jay, Indiana,B27001_050,1266,Female,55 to 64 years,Yes
Jay, Indiana,B27001_051,112,Female,55 to 64 years,No
Jay, Indiana,B27001_053,1090,Female,65 to 74 years,Yes
Jay, Indiana,B27001_054,0,Female,65 to 74 years,No
Jay, Indiana,B27001_056,881,Female,75 years and over,Yes
Jay, Indiana,B27001_057,0,Female,75 years and over,No
Jefferson, Indiana,B27001_004,1000,Male,Under 6 years,Yes
Jefferson, Indiana,B27001_005,44,Male,Under 6 years,No
Jefferson, Indiana,B27001_007,2448,Male,6 to 18 years,Yes
Jefferson, Indiana,B27001_008,37,Male,6 to 18 years,No
Jefferson, Indiana,B27001_010,1232,Male,19 to 25 years,Yes
Jefferson, Indiana,B27001_011,219,Male,19 to 25 years,No
Jefferson, Indiana,B27001_013,1360,Male,26 to 34 years,Yes
Jefferson, Indiana,B27001_014,206,Male,26 to 34 years,No
Jefferson, Indiana,B27001_016,1614,Male,35 to 44 years,Yes
Jefferson, Indiana,B27001_017,233,Male,35 to 44 years,No
Jefferson, Indiana,B27001_019,1887,Male,45 to 54 years,Yes
Jefferson, Indiana,B27001_020,198,Male,45 to 54 years,No
Jefferson, Indiana,B27001_022,2119,Male,55 to 64 years,Yes
Jefferson, Indiana,B27001_023,148,Male,55 to 64 years,No
Jefferson, Indiana,B27001_025,1524,Male,65 to 74 years,Yes
Jefferson, Indiana,B27001_026,0,Male,65 to 74 years,No
Jefferson, Indiana,B27001_028,826,Male,75 years and over,Yes
Jefferson, Indiana,B27001_029,0,Male,75 years and over,No
Jefferson, Indiana,B27001_032,1089,Female,Under 6 years,Yes
Jefferson, Indiana,B27001_033,21,Female,Under 6 years,No
Jefferson, Indiana,B27001_035,2348,Female,6 to 18 years,Yes
Jefferson, Indiana,B27001_036,144,Female,6 to 18 years,No
Jefferson, Indiana,B27001_038,1387,Female,19 to 25 years,Yes
Jefferson, Indiana,B27001_039,163,Female,19 to 25 years,No
Jefferson, Indiana,B27001_041,1222,Female,26 to 34 years,Yes
Jefferson, Indiana,B27001_042,140,Female,26 to 34 years,No
Jefferson, Indiana,B27001_044,1540,Female,35 to 44 years,Yes
Jefferson, Indiana,B27001_045,181,Female,35 to 44 years,No
Jefferson, Indiana,B27001_047,1696,Female,45 to 54 years,Yes
Jefferson, Indiana,B27001_048,360,Female,45 to 54 years,No
Jefferson, Indiana,B27001_050,2109,Female,55 to 64 years,Yes
Jefferson, Indiana,B27001_051,142,Female,55 to 64 years,No
Jefferson, Indiana,B27001_053,1616,Female,65 to 74 years,Yes
Jefferson, Indiana,B27001_054,0,Female,65 to 74 years,No
Jefferson, Indiana,B27001_056,1237,Female,75 years and over,Yes
Jefferson, Indiana,B27001_057,0,Female,75 years and over,No
Jennings, Indiana,B27001_004,950,Male,Under 6 years,Yes
Jennings, Indiana,B27001_005,71,Male,Under 6 years,No
Jennings, Indiana,B27001_007,2290,Male,6 to 18 years,Yes
Jennings, Indiana,B27001_008,108,Male,6 to 18 years,No
Jennings, Indiana,B27001_010,959,Male,19 to 25 years,Yes
Jennings, Indiana,B27001_011,306,Male,19 to 25 years,No
Jennings, Indiana,B27001_013,1120,Male,26 to 34 years,Yes
Jennings, Indiana,B27001_014,259,Male,26 to 34 years,No
Jennings, Indiana,B27001_016,1465,Male,35 to 44 years,Yes
Jennings, Indiana,B27001_017,194,Male,35 to 44 years,No
Jennings, Indiana,B27001_019,1973,Male,45 to 54 years,Yes
Jennings, Indiana,B27001_020,174,Male,45 to 54 years,No
Jennings, Indiana,B27001_022,1752,Male,55 to 64 years,Yes
Jennings, Indiana,B27001_023,193,Male,55 to 64 years,No
Jennings, Indiana,B27001_025,1223,Male,65 to 74 years,Yes
Jennings, Indiana,B27001_026,31,Male,65 to 74 years,No
Jennings, Indiana,B27001_028,651,Male,75 years and over,Yes
Jennings, Indiana,B27001_029,0,Male,75 years and over,No
Jennings, Indiana,B27001_032,748,Female,Under 6 years,Yes
Jennings, Indiana,B27001_033,174,Female,Under 6 years,No
Jennings, Indiana,B27001_035,2387,Female,6 to 18 years,Yes
Jennings, Indiana,B27001_036,130,Female,6 to 18 years,No
Jennings, Indiana,B27001_038,897,Female,19 to 25 years,Yes
Jennings, Indiana,B27001_039,284,Female,19 to 25 years,No
Jennings, Indiana,B27001_041,997,Female,26 to 34 years,Yes
Jennings, Indiana,B27001_042,268,Female,26 to 34 years,No
Jennings, Indiana,B27001_044,1524,Female,35 to 44 years,Yes
Jennings, Indiana,B27001_045,99,Female,35 to 44 years,No
Jennings, Indiana,B27001_047,1725,Female,45 to 54 years,Yes
Jennings, Indiana,B27001_048,322,Female,45 to 54 years,No
Jennings, Indiana,B27001_050,1697,Female,55 to 64 years,Yes
Jennings, Indiana,B27001_051,127,Female,55 to 64 years,No
Jennings, Indiana,B27001_053,1371,Female,65 to 74 years,Yes
Jennings, Indiana,B27001_054,17,Female,65 to 74 years,No
Jennings, Indiana,B27001_056,958,Female,75 years and over,Yes
Jennings, Indiana,B27001_057,0,Female,75 years and over,No
Johnson, Indiana,B27001_004,6025,Male,Under 6 years,Yes
Johnson, Indiana,B27001_005,310,Male,Under 6 years,No
Johnson, Indiana,B27001_007,13137,Male,6 to 18 years,Yes
Johnson, Indiana,B27001_008,965,Male,6 to 18 years,No
Johnson, Indiana,B27001_010,5949,Male,19 to 25 years,Yes
Johnson, Indiana,B27001_011,562,Male,19 to 25 years,No
Johnson, Indiana,B27001_013,7327,Male,26 to 34 years,Yes
Johnson, Indiana,B27001_014,1135,Male,26 to 34 years,No
Johnson, Indiana,B27001_016,9108,Male,35 to 44 years,Yes
Johnson, Indiana,B27001_017,1080,Male,35 to 44 years,No
Johnson, Indiana,B27001_019,9142,Male,45 to 54 years,Yes
Johnson, Indiana,B27001_020,751,Male,45 to 54 years,No
Johnson, Indiana,B27001_022,7896,Male,55 to 64 years,Yes
Johnson, Indiana,B27001_023,645,Male,55 to 64 years,No
Johnson, Indiana,B27001_025,5773,Male,65 to 74 years,Yes
Johnson, Indiana,B27001_026,0,Male,65 to 74 years,No
Johnson, Indiana,B27001_028,3241,Male,75 years and over,Yes
Johnson, Indiana,B27001_029,14,Male,75 years and over,No
Johnson, Indiana,B27001_032,5394,Female,Under 6 years,Yes
Johnson, Indiana,B27001_033,424,Female,Under 6 years,No
Johnson, Indiana,B27001_035,12639,Female,6 to 18 years,Yes
Johnson, Indiana,B27001_036,851,Female,6 to 18 years,No
Johnson, Indiana,B27001_038,6087,Female,19 to 25 years,Yes
Johnson, Indiana,B27001_039,420,Female,19 to 25 years,No
Johnson, Indiana,B27001_041,7784,Female,26 to 34 years,Yes
Johnson, Indiana,B27001_042,1365,Female,26 to 34 years,No
Johnson, Indiana,B27001_044,9296,Female,35 to 44 years,Yes
Johnson, Indiana,B27001_045,979,Female,35 to 44 years,No
Johnson, Indiana,B27001_047,9552,Female,45 to 54 years,Yes
Johnson, Indiana,B27001_048,804,Female,45 to 54 years,No
Johnson, Indiana,B27001_050,8860,Female,55 to 64 years,Yes
Johnson, Indiana,B27001_051,502,Female,55 to 64 years,No
Johnson, Indiana,B27001_053,6873,Female,65 to 74 years,Yes
Johnson, Indiana,B27001_054,8,Female,65 to 74 years,No
Johnson, Indiana,B27001_056,4733,Female,75 years and over,Yes
Johnson, Indiana,B27001_057,0,Female,75 years and over,No
Knox, Indiana,B27001_004,1486,Male,Under 6 years,Yes
Knox, Indiana,B27001_005,17,Male,Under 6 years,No
Knox, Indiana,B27001_007,2855,Male,6 to 18 years,Yes
Knox, Indiana,B27001_008,133,Male,6 to 18 years,No
Knox, Indiana,B27001_010,2159,Male,19 to 25 years,Yes
Knox, Indiana,B27001_011,446,Male,19 to 25 years,No
Knox, Indiana,B27001_013,1755,Male,26 to 34 years,Yes
Knox, Indiana,B27001_014,254,Male,26 to 34 years,No
Knox, Indiana,B27001_016,1753,Male,35 to 44 years,Yes
Knox, Indiana,B27001_017,236,Male,35 to 44 years,No
Knox, Indiana,B27001_019,2048,Male,45 to 54 years,Yes
Knox, Indiana,B27001_020,297,Male,45 to 54 years,No
Knox, Indiana,B27001_022,2130,Male,55 to 64 years,Yes
Knox, Indiana,B27001_023,291,Male,55 to 64 years,No
Knox, Indiana,B27001_025,1566,Male,65 to 74 years,Yes
Knox, Indiana,B27001_026,2,Male,65 to 74 years,No
Knox, Indiana,B27001_028,1006,Male,75 years and over,Yes
Knox, Indiana,B27001_029,0,Male,75 years and over,No
Knox, Indiana,B27001_032,1160,Female,Under 6 years,Yes
Knox, Indiana,B27001_033,21,Female,Under 6 years,No
Knox, Indiana,B27001_035,2756,Female,6 to 18 years,Yes
Knox, Indiana,B27001_036,91,Female,6 to 18 years,No
Knox, Indiana,B27001_038,1657,Female,19 to 25 years,Yes
Knox, Indiana,B27001_039,131,Female,19 to 25 years,No
Knox, Indiana,B27001_041,1638,Female,26 to 34 years,Yes
Knox, Indiana,B27001_042,267,Female,26 to 34 years,No
Knox, Indiana,B27001_044,1846,Female,35 to 44 years,Yes
Knox, Indiana,B27001_045,255,Female,35 to 44 years,No
Knox, Indiana,B27001_047,1954,Female,45 to 54 years,Yes
Knox, Indiana,B27001_048,272,Female,45 to 54 years,No
Knox, Indiana,B27001_050,2410,Female,55 to 64 years,Yes
Knox, Indiana,B27001_051,187,Female,55 to 64 years,No
Knox, Indiana,B27001_053,1907,Female,65 to 74 years,Yes
Knox, Indiana,B27001_054,0,Female,65 to 74 years,No
Knox, Indiana,B27001_056,1610,Female,75 years and over,Yes
Knox, Indiana,B27001_057,0,Female,75 years and over,No
Kosciusko, Indiana,B27001_004,2901,Male,Under 6 years,Yes
Kosciusko, Indiana,B27001_005,329,Male,Under 6 years,No
Kosciusko, Indiana,B27001_007,6453,Male,6 to 18 years,Yes
Kosciusko, Indiana,B27001_008,683,Male,6 to 18 years,No
Kosciusko, Indiana,B27001_010,3170,Male,19 to 25 years,Yes
Kosciusko, Indiana,B27001_011,352,Male,19 to 25 years,No
Kosciusko, Indiana,B27001_013,3599,Male,26 to 34 years,Yes
Kosciusko, Indiana,B27001_014,1021,Male,26 to 34 years,No
Kosciusko, Indiana,B27001_016,4131,Male,35 to 44 years,Yes
Kosciusko, Indiana,B27001_017,471,Male,35 to 44 years,No
Kosciusko, Indiana,B27001_019,4279,Male,45 to 54 years,Yes
Kosciusko, Indiana,B27001_020,634,Male,45 to 54 years,No
Kosciusko, Indiana,B27001_022,4795,Male,55 to 64 years,Yes
Kosciusko, Indiana,B27001_023,550,Male,55 to 64 years,No
Kosciusko, Indiana,B27001_025,3406,Male,65 to 74 years,Yes
Kosciusko, Indiana,B27001_026,75,Male,65 to 74 years,No
Kosciusko, Indiana,B27001_028,2065,Male,75 years and over,Yes
Kosciusko, Indiana,B27001_029,6,Male,75 years and over,No
Kosciusko, Indiana,B27001_032,2824,Female,Under 6 years,Yes
Kosciusko, Indiana,B27001_033,230,Female,Under 6 years,No
Kosciusko, Indiana,B27001_035,6035,Female,6 to 18 years,Yes
Kosciusko, Indiana,B27001_036,728,Female,6 to 18 years,No
Kosciusko, Indiana,B27001_038,3148,Female,19 to 25 years,Yes
Kosciusko, Indiana,B27001_039,415,Female,19 to 25 years,No
Kosciusko, Indiana,B27001_041,3570,Female,26 to 34 years,Yes
Kosciusko, Indiana,B27001_042,756,Female,26 to 34 years,No
Kosciusko, Indiana,B27001_044,3539,Female,35 to 44 years,Yes
Kosciusko, Indiana,B27001_045,971,Female,35 to 44 years,No
Kosciusko, Indiana,B27001_047,4578,Female,45 to 54 years,Yes
Kosciusko, Indiana,B27001_048,542,Female,45 to 54 years,No
Kosciusko, Indiana,B27001_050,4701,Female,55 to 64 years,Yes
Kosciusko, Indiana,B27001_051,578,Female,55 to 64 years,No
Kosciusko, Indiana,B27001_053,3747,Female,65 to 74 years,Yes
Kosciusko, Indiana,B27001_054,31,Female,65 to 74 years,No
Kosciusko, Indiana,B27001_056,2743,Female,75 years and over,Yes
Kosciusko, Indiana,B27001_057,15,Female,75 years and over,No
LaGrange, Indiana,B27001_004,875,Male,Under 6 years,Yes
LaGrange, Indiana,B27001_005,1374,Male,Under 6 years,No
LaGrange, Indiana,B27001_007,2642,Male,6 to 18 years,Yes
LaGrange, Indiana,B27001_008,2157,Male,6 to 18 years,No
LaGrange, Indiana,B27001_010,1064,Male,19 to 25 years,Yes
LaGrange, Indiana,B27001_011,928,Male,19 to 25 years,No
LaGrange, Indiana,B27001_013,1009,Male,26 to 34 years,Yes
LaGrange, Indiana,B27001_014,991,Male,26 to 34 years,No
LaGrange, Indiana,B27001_016,1274,Male,35 to 44 years,Yes
LaGrange, Indiana,B27001_017,845,Male,35 to 44 years,No
LaGrange, Indiana,B27001_019,1420,Male,45 to 54 years,Yes
LaGrange, Indiana,B27001_020,690,Male,45 to 54 years,No
LaGrange, Indiana,B27001_022,1739,Male,55 to 64 years,Yes
LaGrange, Indiana,B27001_023,327,Male,55 to 64 years,No
LaGrange, Indiana,B27001_025,1306,Male,65 to 74 years,Yes
LaGrange, Indiana,B27001_026,167,Male,65 to 74 years,No
LaGrange, Indiana,B27001_028,798,Male,75 years and over,Yes
LaGrange, Indiana,B27001_029,75,Male,75 years and over,No
LaGrange, Indiana,B27001_032,804,Female,Under 6 years,Yes
LaGrange, Indiana,B27001_033,1251,Female,Under 6 years,No
LaGrange, Indiana,B27001_035,2018,Female,6 to 18 years,Yes
LaGrange, Indiana,B27001_036,2234,Female,6 to 18 years,No
LaGrange, Indiana,B27001_038,806,Female,19 to 25 years,Yes
LaGrange, Indiana,B27001_039,927,Female,19 to 25 years,No
LaGrange, Indiana,B27001_041,826,Female,26 to 34 years,Yes
LaGrange, Indiana,B27001_042,1143,Female,26 to 34 years,No
LaGrange, Indiana,B27001_044,1421,Female,35 to 44 years,Yes
LaGrange, Indiana,B27001_045,691,Female,35 to 44 years,No
LaGrange, Indiana,B27001_047,1538,Female,45 to 54 years,Yes
LaGrange, Indiana,B27001_048,630,Female,45 to 54 years,No
LaGrange, Indiana,B27001_050,1672,Female,55 to 64 years,Yes
LaGrange, Indiana,B27001_051,480,Female,55 to 64 years,No
LaGrange, Indiana,B27001_053,1345,Female,65 to 74 years,Yes
LaGrange, Indiana,B27001_054,219,Female,65 to 74 years,No
LaGrange, Indiana,B27001_056,1034,Female,75 years and over,Yes
LaGrange, Indiana,B27001_057,59,Female,75 years and over,No
Lake, Indiana,B27001_004,17429,Male,Under 6 years,Yes
Lake, Indiana,B27001_005,505,Male,Under 6 years,No
Lake, Indiana,B27001_007,42873,Male,6 to 18 years,Yes
Lake, Indiana,B27001_008,1749,Male,6 to 18 years,No
Lake, Indiana,B27001_010,17533,Male,19 to 25 years,Yes
Lake, Indiana,B27001_011,4312,Male,19 to 25 years,No
Lake, Indiana,B27001_013,19635,Male,26 to 34 years,Yes
Lake, Indiana,B27001_014,5865,Male,26 to 34 years,No
Lake, Indiana,B27001_016,25264,Male,35 to 44 years,Yes
Lake, Indiana,B27001_017,4219,Male,35 to 44 years,No
Lake, Indiana,B27001_019,27349,Male,45 to 54 years,Yes
Lake, Indiana,B27001_020,3082,Male,45 to 54 years,No
Lake, Indiana,B27001_022,29535,Male,55 to 64 years,Yes
Lake, Indiana,B27001_023,2328,Male,55 to 64 years,No
Lake, Indiana,B27001_025,19715,Male,65 to 74 years,Yes
Lake, Indiana,B27001_026,117,Male,65 to 74 years,No
Lake, Indiana,B27001_028,12370,Male,75 years and over,Yes
Lake, Indiana,B27001_029,17,Male,75 years and over,No
Lake, Indiana,B27001_032,17051,Female,Under 6 years,Yes
Lake, Indiana,B27001_033,792,Female,Under 6 years,No
Lake, Indiana,B27001_035,39989,Female,6 to 18 years,Yes
Lake, Indiana,B27001_036,2124,Female,6 to 18 years,No
Lake, Indiana,B27001_038,18361,Female,19 to 25 years,Yes
Lake, Indiana,B27001_039,2979,Female,19 to 25 years,No
Lake, Indiana,B27001_041,23009,Female,26 to 34 years,Yes
Lake, Indiana,B27001_042,4204,Female,26 to 34 years,No
Lake, Indiana,B27001_044,27854,Female,35 to 44 years,Yes
Lake, Indiana,B27001_045,3570,Female,35 to 44 years,No
Lake, Indiana,B27001_047,29755,Female,45 to 54 years,Yes
Lake, Indiana,B27001_048,3074,Female,45 to 54 years,No
Lake, Indiana,B27001_050,32128,Female,55 to 64 years,Yes
Lake, Indiana,B27001_051,2525,Female,55 to 64 years,No
Lake, Indiana,B27001_053,23100,Female,65 to 74 years,Yes
Lake, Indiana,B27001_054,129,Female,65 to 74 years,No
Lake, Indiana,B27001_056,18775,Female,75 years and over,Yes
Lake, Indiana,B27001_057,34,Female,75 years and over,No
LaPorte, Indiana,B27001_004,3797,Male,Under 6 years,Yes
LaPorte, Indiana,B27001_005,220,Male,Under 6 years,No
LaPorte, Indiana,B27001_007,8324,Male,6 to 18 years,Yes
LaPorte, Indiana,B27001_008,477,Male,6 to 18 years,No
LaPorte, Indiana,B27001_010,3393,Male,19 to 25 years,Yes
LaPorte, Indiana,B27001_011,628,Male,19 to 25 years,No
LaPorte, Indiana,B27001_013,3997,Male,26 to 34 years,Yes
LaPorte, Indiana,B27001_014,1328,Male,26 to 34 years,No
LaPorte, Indiana,B27001_016,4414,Male,35 to 44 years,Yes
LaPorte, Indiana,B27001_017,883,Male,35 to 44 years,No
