NAME,County,State,variable,estimate,Sex,Age,Public_HI
"Pulaski County, Illinois",Pulaski, Illinois,B27003_038,78,Female,19 to 25 years,Yes
"Pulaski County, Illinois",Pulaski, Illinois,B27003_039,74,Female,19 to 25 years,No
"Pulaski County, Illinois",Pulaski, Illinois,B27003_041,152,Female,26 to 34 years,Yes
"Pulaski County, Illinois",Pulaski, Illinois,B27003_042,144,Female,26 to 34 years,No
"Pulaski County, Illinois",Pulaski, Illinois,B27003_044,80,Female,35 to 44 years,Yes
"Pulaski County, Illinois",Pulaski, Illinois,B27003_045,228,Female,35 to 44 years,No
"Pulaski County, Illinois",Pulaski, Illinois,B27003_047,139,Female,45 to 54 years,Yes
"Pulaski County, Illinois",Pulaski, Illinois,B27003_048,206,Female,45 to 54 years,No
"Pulaski County, Illinois",Pulaski, Illinois,B27003_050,181,Female,55 to 64 years,Yes
"Pulaski County, Illinois",Pulaski, Illinois,B27003_051,283,Female,55 to 64 years,No
"Pulaski County, Illinois",Pulaski, Illinois,B27003_053,367,Female,65 to 74 years,Yes
"Pulaski County, Illinois",Pulaski, Illinois,B27003_054,2,Female,65 to 74 years,No
"Pulaski County, Illinois",Pulaski, Illinois,B27003_056,278,Female,75 years and over,Yes
"Pulaski County, Illinois",Pulaski, Illinois,B27003_057,9,Female,75 years and over,No
"Putnam County, Illinois",Putnam, Illinois,B27003_004,73,Male,Under 6 years,Yes
"Putnam County, Illinois",Putnam, Illinois,B27003_005,68,Male,Under 6 years,No
"Putnam County, Illinois",Putnam, Illinois,B27003_007,221,Male,6 to 18 years,Yes
"Putnam County, Illinois",Putnam, Illinois,B27003_008,277,Male,6 to 18 years,No
"Putnam County, Illinois",Putnam, Illinois,B27003_010,31,Male,19 to 25 years,Yes
"Putnam County, Illinois",Putnam, Illinois,B27003_011,226,Male,19 to 25 years,No
"Putnam County, Illinois",Putnam, Illinois,B27003_013,34,Male,26 to 34 years,Yes
"Putnam County, Illinois",Putnam, Illinois,B27003_014,214,Male,26 to 34 years,No
"Putnam County, Illinois",Putnam, Illinois,B27003_016,76,Male,35 to 44 years,Yes
"Putnam County, Illinois",Putnam, Illinois,B27003_017,236,Male,35 to 44 years,No
"Putnam County, Illinois",Putnam, Illinois,B27003_019,60,Male,45 to 54 years,Yes
"Putnam County, Illinois",Putnam, Illinois,B27003_020,337,Male,45 to 54 years,No
"Putnam County, Illinois",Putnam, Illinois,B27003_022,42,Male,55 to 64 years,Yes
"Putnam County, Illinois",Putnam, Illinois,B27003_023,444,Male,55 to 64 years,No
"Putnam County, Illinois",Putnam, Illinois,B27003_025,349,Male,65 to 74 years,Yes
"Putnam County, Illinois",Putnam, Illinois,B27003_026,36,Male,65 to 74 years,No
"Putnam County, Illinois",Putnam, Illinois,B27003_028,227,Male,75 years and over,Yes
"Putnam County, Illinois",Putnam, Illinois,B27003_029,0,Male,75 years and over,No
"Putnam County, Illinois",Putnam, Illinois,B27003_032,70,Female,Under 6 years,Yes
"Putnam County, Illinois",Putnam, Illinois,B27003_033,87,Female,Under 6 years,No
"Putnam County, Illinois",Putnam, Illinois,B27003_035,159,Female,6 to 18 years,Yes
"Putnam County, Illinois",Putnam, Illinois,B27003_036,222,Female,6 to 18 years,No
"Putnam County, Illinois",Putnam, Illinois,B27003_038,22,Female,19 to 25 years,Yes
"Putnam County, Illinois",Putnam, Illinois,B27003_039,135,Female,19 to 25 years,No
"Putnam County, Illinois",Putnam, Illinois,B27003_041,84,Female,26 to 34 years,Yes
"Putnam County, Illinois",Putnam, Illinois,B27003_042,200,Female,26 to 34 years,No
"Putnam County, Illinois",Putnam, Illinois,B27003_044,47,Female,35 to 44 years,Yes
"Putnam County, Illinois",Putnam, Illinois,B27003_045,223,Female,35 to 44 years,No
"Putnam County, Illinois",Putnam, Illinois,B27003_047,62,Female,45 to 54 years,Yes
"Putnam County, Illinois",Putnam, Illinois,B27003_048,355,Female,45 to 54 years,No
"Putnam County, Illinois",Putnam, Illinois,B27003_050,53,Female,55 to 64 years,Yes
"Putnam County, Illinois",Putnam, Illinois,B27003_051,407,Female,55 to 64 years,No
"Putnam County, Illinois",Putnam, Illinois,B27003_053,355,Female,65 to 74 years,Yes
"Putnam County, Illinois",Putnam, Illinois,B27003_054,13,Female,65 to 74 years,No
"Putnam County, Illinois",Putnam, Illinois,B27003_056,293,Female,75 years and over,Yes
"Putnam County, Illinois",Putnam, Illinois,B27003_057,0,Female,75 years and over,No
"Randolph County, Illinois",Randolph, Illinois,B27003_004,606,Male,Under 6 years,Yes
"Randolph County, Illinois",Randolph, Illinois,B27003_005,402,Male,Under 6 years,No
"Randolph County, Illinois",Randolph, Illinois,B27003_007,1077,Male,6 to 18 years,Yes
"Randolph County, Illinois",Randolph, Illinois,B27003_008,1417,Male,6 to 18 years,No
"Randolph County, Illinois",Randolph, Illinois,B27003_010,162,Male,19 to 25 years,Yes
"Randolph County, Illinois",Randolph, Illinois,B27003_011,1008,Male,19 to 25 years,No
"Randolph County, Illinois",Randolph, Illinois,B27003_013,312,Male,26 to 34 years,Yes
"Randolph County, Illinois",Randolph, Illinois,B27003_014,1140,Male,26 to 34 years,No
"Randolph County, Illinois",Randolph, Illinois,B27003_016,338,Male,35 to 44 years,Yes
"Randolph County, Illinois",Randolph, Illinois,B27003_017,1453,Male,35 to 44 years,No
"Randolph County, Illinois",Randolph, Illinois,B27003_019,430,Male,45 to 54 years,Yes
"Randolph County, Illinois",Randolph, Illinois,B27003_020,1522,Male,45 to 54 years,No
"Randolph County, Illinois",Randolph, Illinois,B27003_022,508,Male,55 to 64 years,Yes
"Randolph County, Illinois",Randolph, Illinois,B27003_023,1634,Male,55 to 64 years,No
"Randolph County, Illinois",Randolph, Illinois,B27003_025,1385,Male,65 to 74 years,Yes
"Randolph County, Illinois",Randolph, Illinois,B27003_026,43,Male,65 to 74 years,No
"Randolph County, Illinois",Randolph, Illinois,B27003_028,950,Male,75 years and over,Yes
"Randolph County, Illinois",Randolph, Illinois,B27003_029,26,Male,75 years and over,No
"Randolph County, Illinois",Randolph, Illinois,B27003_032,368,Female,Under 6 years,Yes
"Randolph County, Illinois",Randolph, Illinois,B27003_033,518,Female,Under 6 years,No
"Randolph County, Illinois",Randolph, Illinois,B27003_035,846,Female,6 to 18 years,Yes
"Randolph County, Illinois",Randolph, Illinois,B27003_036,1429,Female,6 to 18 years,No
"Randolph County, Illinois",Randolph, Illinois,B27003_038,259,Female,19 to 25 years,Yes
"Randolph County, Illinois",Randolph, Illinois,B27003_039,716,Female,19 to 25 years,No
"Randolph County, Illinois",Randolph, Illinois,B27003_041,472,Female,26 to 34 years,Yes
"Randolph County, Illinois",Randolph, Illinois,B27003_042,1110,Female,26 to 34 years,No
"Randolph County, Illinois",Randolph, Illinois,B27003_044,468,Female,35 to 44 years,Yes
"Randolph County, Illinois",Randolph, Illinois,B27003_045,1120,Female,35 to 44 years,No
"Randolph County, Illinois",Randolph, Illinois,B27003_047,329,Female,45 to 54 years,Yes
"Randolph County, Illinois",Randolph, Illinois,B27003_048,1464,Female,45 to 54 years,No
"Randolph County, Illinois",Randolph, Illinois,B27003_050,454,Female,55 to 64 years,Yes
"Randolph County, Illinois",Randolph, Illinois,B27003_051,1658,Female,55 to 64 years,No
"Randolph County, Illinois",Randolph, Illinois,B27003_053,1554,Female,65 to 74 years,Yes
"Randolph County, Illinois",Randolph, Illinois,B27003_054,34,Female,65 to 74 years,No
"Randolph County, Illinois",Randolph, Illinois,B27003_056,1434,Female,75 years and over,Yes
"Randolph County, Illinois",Randolph, Illinois,B27003_057,26,Female,75 years and over,No
"Richland County, Illinois",Richland, Illinois,B27003_004,267,Male,Under 6 years,Yes
"Richland County, Illinois",Richland, Illinois,B27003_005,364,Male,Under 6 years,No
"Richland County, Illinois",Richland, Illinois,B27003_007,502,Male,6 to 18 years,Yes
"Richland County, Illinois",Richland, Illinois,B27003_008,816,Male,6 to 18 years,No
"Richland County, Illinois",Richland, Illinois,B27003_010,168,Male,19 to 25 years,Yes
"Richland County, Illinois",Richland, Illinois,B27003_011,376,Male,19 to 25 years,No
"Richland County, Illinois",Richland, Illinois,B27003_013,206,Male,26 to 34 years,Yes
"Richland County, Illinois",Richland, Illinois,B27003_014,658,Male,26 to 34 years,No
"Richland County, Illinois",Richland, Illinois,B27003_016,148,Male,35 to 44 years,Yes
"Richland County, Illinois",Richland, Illinois,B27003_017,741,Male,35 to 44 years,No
"Richland County, Illinois",Richland, Illinois,B27003_019,166,Male,45 to 54 years,Yes
"Richland County, Illinois",Richland, Illinois,B27003_020,870,Male,45 to 54 years,No
"Richland County, Illinois",Richland, Illinois,B27003_022,342,Male,55 to 64 years,Yes
"Richland County, Illinois",Richland, Illinois,B27003_023,770,Male,55 to 64 years,No
"Richland County, Illinois",Richland, Illinois,B27003_025,710,Male,65 to 74 years,Yes
"Richland County, Illinois",Richland, Illinois,B27003_026,20,Male,65 to 74 years,No
"Richland County, Illinois",Richland, Illinois,B27003_028,621,Male,75 years and over,Yes
"Richland County, Illinois",Richland, Illinois,B27003_029,0,Male,75 years and over,No
"Richland County, Illinois",Richland, Illinois,B27003_032,349,Female,Under 6 years,Yes
"Richland County, Illinois",Richland, Illinois,B27003_033,251,Female,Under 6 years,No
"Richland County, Illinois",Richland, Illinois,B27003_035,612,Female,6 to 18 years,Yes
"Richland County, Illinois",Richland, Illinois,B27003_036,670,Female,6 to 18 years,No
"Richland County, Illinois",Richland, Illinois,B27003_038,275,Female,19 to 25 years,Yes
"Richland County, Illinois",Richland, Illinois,B27003_039,322,Female,19 to 25 years,No
"Richland County, Illinois",Richland, Illinois,B27003_041,263,Female,26 to 34 years,Yes
"Richland County, Illinois",Richland, Illinois,B27003_042,481,Female,26 to 34 years,No
"Richland County, Illinois",Richland, Illinois,B27003_044,329,Female,35 to 44 years,Yes
"Richland County, Illinois",Richland, Illinois,B27003_045,597,Female,35 to 44 years,No
"Richland County, Illinois",Richland, Illinois,B27003_047,188,Female,45 to 54 years,Yes
"Richland County, Illinois",Richland, Illinois,B27003_048,818,Female,45 to 54 years,No
"Richland County, Illinois",Richland, Illinois,B27003_050,295,Female,55 to 64 years,Yes
"Richland County, Illinois",Richland, Illinois,B27003_051,861,Female,55 to 64 years,No
"Richland County, Illinois",Richland, Illinois,B27003_053,777,Female,65 to 74 years,Yes
"Richland County, Illinois",Richland, Illinois,B27003_054,16,Female,65 to 74 years,No
"Richland County, Illinois",Richland, Illinois,B27003_056,834,Female,75 years and over,Yes
"Richland County, Illinois",Richland, Illinois,B27003_057,0,Female,75 years and over,No
"Rock Island County, Illinois",Rock Island, Illinois,B27003_004,2693,Male,Under 6 years,Yes
"Rock Island County, Illinois",Rock Island, Illinois,B27003_005,2770,Male,Under 6 years,No
"Rock Island County, Illinois",Rock Island, Illinois,B27003_007,4937,Male,6 to 18 years,Yes
"Rock Island County, Illinois",Rock Island, Illinois,B27003_008,7174,Male,6 to 18 years,No
"Rock Island County, Illinois",Rock Island, Illinois,B27003_010,843,Male,19 to 25 years,Yes
"Rock Island County, Illinois",Rock Island, Illinois,B27003_011,5192,Male,19 to 25 years,No
"Rock Island County, Illinois",Rock Island, Illinois,B27003_013,1348,Male,26 to 34 years,Yes
"Rock Island County, Illinois",Rock Island, Illinois,B27003_014,6809,Male,26 to 34 years,No
"Rock Island County, Illinois",Rock Island, Illinois,B27003_016,1473,Male,35 to 44 years,Yes
"Rock Island County, Illinois",Rock Island, Illinois,B27003_017,6697,Male,35 to 44 years,No
"Rock Island County, Illinois",Rock Island, Illinois,B27003_019,1483,Male,45 to 54 years,Yes
"Rock Island County, Illinois",Rock Island, Illinois,B27003_020,7193,Male,45 to 54 years,No
"Rock Island County, Illinois",Rock Island, Illinois,B27003_022,1839,Male,55 to 64 years,Yes
"Rock Island County, Illinois",Rock Island, Illinois,B27003_023,7778,Male,55 to 64 years,No
"Rock Island County, Illinois",Rock Island, Illinois,B27003_025,6587,Male,65 to 74 years,Yes
"Rock Island County, Illinois",Rock Island, Illinois,B27003_026,293,Male,65 to 74 years,No
"Rock Island County, Illinois",Rock Island, Illinois,B27003_028,4486,Male,75 years and over,Yes
"Rock Island County, Illinois",Rock Island, Illinois,B27003_029,95,Male,75 years and over,No
"Rock Island County, Illinois",Rock Island, Illinois,B27003_032,2700,Female,Under 6 years,Yes
"Rock Island County, Illinois",Rock Island, Illinois,B27003_033,2514,Female,Under 6 years,No
"Rock Island County, Illinois",Rock Island, Illinois,B27003_035,4940,Female,6 to 18 years,Yes
"Rock Island County, Illinois",Rock Island, Illinois,B27003_036,6657,Female,6 to 18 years,No
"Rock Island County, Illinois",Rock Island, Illinois,B27003_038,1834,Female,19 to 25 years,Yes
"Rock Island County, Illinois",Rock Island, Illinois,B27003_039,4452,Female,19 to 25 years,No
"Rock Island County, Illinois",Rock Island, Illinois,B27003_041,2660,Female,26 to 34 years,Yes
"Rock Island County, Illinois",Rock Island, Illinois,B27003_042,5272,Female,26 to 34 years,No
"Rock Island County, Illinois",Rock Island, Illinois,B27003_044,1943,Female,35 to 44 years,Yes
"Rock Island County, Illinois",Rock Island, Illinois,B27003_045,6456,Female,35 to 44 years,No
"Rock Island County, Illinois",Rock Island, Illinois,B27003_047,1779,Female,45 to 54 years,Yes
"Rock Island County, Illinois",Rock Island, Illinois,B27003_048,7096,Female,45 to 54 years,No
"Rock Island County, Illinois",Rock Island, Illinois,B27003_050,1878,Female,55 to 64 years,Yes
"Rock Island County, Illinois",Rock Island, Illinois,B27003_051,8497,Female,55 to 64 years,No
"Rock Island County, Illinois",Rock Island, Illinois,B27003_053,7516,Female,65 to 74 years,Yes
"Rock Island County, Illinois",Rock Island, Illinois,B27003_054,206,Female,65 to 74 years,No
"Rock Island County, Illinois",Rock Island, Illinois,B27003_056,6473,Female,75 years and over,Yes
"Rock Island County, Illinois",Rock Island, Illinois,B27003_057,93,Female,75 years and over,No
"St. Clair County, Illinois",St. Clair, Illinois,B27003_004,5079,Male,Under 6 years,Yes
"St. Clair County, Illinois",St. Clair, Illinois,B27003_005,5497,Male,Under 6 years,No
"St. Clair County, Illinois",St. Clair, Illinois,B27003_007,8006,Male,6 to 18 years,Yes
"St. Clair County, Illinois",St. Clair, Illinois,B27003_008,14748,Male,6 to 18 years,No
"St. Clair County, Illinois",St. Clair, Illinois,B27003_010,2300,Male,19 to 25 years,Yes
"St. Clair County, Illinois",St. Clair, Illinois,B27003_011,9040,Male,19 to 25 years,No
"St. Clair County, Illinois",St. Clair, Illinois,B27003_013,3225,Male,26 to 34 years,Yes
"St. Clair County, Illinois",St. Clair, Illinois,B27003_014,10670,Male,26 to 34 years,No
"St. Clair County, Illinois",St. Clair, Illinois,B27003_016,3288,Male,35 to 44 years,Yes
"St. Clair County, Illinois",St. Clair, Illinois,B27003_017,11834,Male,35 to 44 years,No
"St. Clair County, Illinois",St. Clair, Illinois,B27003_019,3413,Male,45 to 54 years,Yes
"St. Clair County, Illinois",St. Clair, Illinois,B27003_020,12998,Male,45 to 54 years,No
"St. Clair County, Illinois",St. Clair, Illinois,B27003_022,4573,Male,55 to 64 years,Yes
"St. Clair County, Illinois",St. Clair, Illinois,B27003_023,12437,Male,55 to 64 years,No
"St. Clair County, Illinois",St. Clair, Illinois,B27003_025,9633,Male,65 to 74 years,Yes
"St. Clair County, Illinois",St. Clair, Illinois,B27003_026,427,Male,65 to 74 years,No
"St. Clair County, Illinois",St. Clair, Illinois,B27003_028,6029,Male,75 years and over,Yes
"St. Clair County, Illinois",St. Clair, Illinois,B27003_029,73,Male,75 years and over,No
"St. Clair County, Illinois",St. Clair, Illinois,B27003_032,4516,Female,Under 6 years,Yes
"St. Clair County, Illinois",St. Clair, Illinois,B27003_033,5131,Female,Under 6 years,No
"St. Clair County, Illinois",St. Clair, Illinois,B27003_035,8090,Female,6 to 18 years,Yes
"St. Clair County, Illinois",St. Clair, Illinois,B27003_036,14392,Female,6 to 18 years,No
"St. Clair County, Illinois",St. Clair, Illinois,B27003_038,3363,Female,19 to 25 years,Yes
"St. Clair County, Illinois",St. Clair, Illinois,B27003_039,7735,Female,19 to 25 years,No
"St. Clair County, Illinois",St. Clair, Illinois,B27003_041,5334,Female,26 to 34 years,Yes
"St. Clair County, Illinois",St. Clair, Illinois,B27003_042,10385,Female,26 to 34 years,No
"St. Clair County, Illinois",St. Clair, Illinois,B27003_044,3942,Female,35 to 44 years,Yes
"St. Clair County, Illinois",St. Clair, Illinois,B27003_045,13099,Female,35 to 44 years,No
"St. Clair County, Illinois",St. Clair, Illinois,B27003_047,3564,Female,45 to 54 years,Yes
"St. Clair County, Illinois",St. Clair, Illinois,B27003_048,14652,Female,45 to 54 years,No
"St. Clair County, Illinois",St. Clair, Illinois,B27003_050,4677,Female,55 to 64 years,Yes
"St. Clair County, Illinois",St. Clair, Illinois,B27003_051,14124,Female,55 to 64 years,No
"St. Clair County, Illinois",St. Clair, Illinois,B27003_053,11326,Female,65 to 74 years,Yes
"St. Clair County, Illinois",St. Clair, Illinois,B27003_054,334,Female,65 to 74 years,No
"St. Clair County, Illinois",St. Clair, Illinois,B27003_056,9491,Female,75 years and over,Yes
"St. Clair County, Illinois",St. Clair, Illinois,B27003_057,172,Female,75 years and over,No
"Saline County, Illinois",Saline, Illinois,B27003_004,578,Male,Under 6 years,Yes
"Saline County, Illinois",Saline, Illinois,B27003_005,297,Male,Under 6 years,No
"Saline County, Illinois",Saline, Illinois,B27003_007,1276,Male,6 to 18 years,Yes
"Saline County, Illinois",Saline, Illinois,B27003_008,787,Male,6 to 18 years,No
"Saline County, Illinois",Saline, Illinois,B27003_010,204,Male,19 to 25 years,Yes
"Saline County, Illinois",Saline, Illinois,B27003_011,703,Male,19 to 25 years,No
"Saline County, Illinois",Saline, Illinois,B27003_013,497,Male,26 to 34 years,Yes
"Saline County, Illinois",Saline, Illinois,B27003_014,867,Male,26 to 34 years,No
"Saline County, Illinois",Saline, Illinois,B27003_016,499,Male,35 to 44 years,Yes
"Saline County, Illinois",Saline, Illinois,B27003_017,800,Male,35 to 44 years,No
"Saline County, Illinois",Saline, Illinois,B27003_019,578,Male,45 to 54 years,Yes
"Saline County, Illinois",Saline, Illinois,B27003_020,978,Male,45 to 54 years,No
"Saline County, Illinois",Saline, Illinois,B27003_022,729,Male,55 to 64 years,Yes
"Saline County, Illinois",Saline, Illinois,B27003_023,934,Male,55 to 64 years,No
"Saline County, Illinois",Saline, Illinois,B27003_025,1182,Male,65 to 74 years,Yes
"Saline County, Illinois",Saline, Illinois,B27003_026,40,Male,65 to 74 years,No
"Saline County, Illinois",Saline, Illinois,B27003_028,769,Male,75 years and over,Yes
"Saline County, Illinois",Saline, Illinois,B27003_029,0,Male,75 years and over,No
"Saline County, Illinois",Saline, Illinois,B27003_032,518,Female,Under 6 years,Yes
"Saline County, Illinois",Saline, Illinois,B27003_033,299,Female,Under 6 years,No
"Saline County, Illinois",Saline, Illinois,B27003_035,861,Female,6 to 18 years,Yes
"Saline County, Illinois",Saline, Illinois,B27003_036,911,Female,6 to 18 years,No
"Saline County, Illinois",Saline, Illinois,B27003_038,411,Female,19 to 25 years,Yes
"Saline County, Illinois",Saline, Illinois,B27003_039,484,Female,19 to 25 years,No
